"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"PCDHB7",86.7523047465101,-0.228669366011474,0.22832217919439,0.253521971928113,0.468152104224316,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NOP58",4018.88856039564,0.09339858949042,0.0855242637672689,0.253569918675212,0.468192823697696,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SLC11A1",490.813822877076,0.20628080766113,0.199395443979497,0.253818931357381,0.46850421433756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HDAC5",3839.44614563056,-0.153342660800529,0.132219359751584,0.25379895107894,0.46850421433756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ELAPOR2",1534.82669324421,-0.199598827876755,0.18911529824126,0.253842217016081,0.46850421433756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HNRNPF",23143.650273738,-0.0997096947655875,0.0871349232264239,0.253810197852909,0.46850421433756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CISH",3656.65758820732,-0.15713541257953,0.148955042926034,0.253939463351871,0.468596456193468,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPS18P5",220.766273953723,-0.148441452960796,0.135769137509151,0.253944030850863,0.468596456193468,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CDCA4",1088.41315396932,-0.133191957612128,0.121318639825986,0.254019216652396,0.468639534395441,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"B3GNT8",157.951804074356,-0.201099359368165,0.193902466337389,0.253997995091868,0.468639534395441,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MOCS3",1365.07582778334,0.138870140194212,0.12607797667529,0.254127875346558,0.468731803332428,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RDH13",911.637546025714,0.147263685344979,0.132689862706908,0.254122642217461,0.468731803332428,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"STX18-AS1",260.748200907655,-0.118849656021101,0.105147613483024,0.254147005977201,0.468731803332428,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"VDR",2969.72563744975,0.149596677491227,0.138438656810708,0.254201697293308,0.468784851801612,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"XRCC4",607.845469135121,-0.0989206798646167,0.0883901764715002,0.254234709530834,0.468797914157826,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ATP6V0E1",11298.2164218968,0.12390403884272,0.0982187860265251,0.254387369791228,0.468979906330893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TPGS2",4891.12607043611,-0.141020632308336,0.131343946676659,0.254436886901283,0.468979906330893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ASH1L-AS1",100.187955529872,-0.132488186615237,0.1204100231322,0.254437162676976,0.468979906330893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LNX1-AS2",13.3242347604775,-0.234327783979299,0.237426656259208,0.254406794585082,0.468979906330893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KRT41P",69.1470910100229,-0.794017710591107,0.718404344962625,0.254533311778449,0.469109304480566,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00942",16.9634628399842,0.233700973387454,0.236457147747545,0.254569811873709,0.469128753305133,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PCMTD2",5136.97811166473,0.14934896991954,0.130209180633134,0.254651196179427,0.469230903681619,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM68",679.306954503282,-0.177845271119212,0.16872915051281,0.254751202893631,0.46936734416762,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF280C",338.395150340219,-0.126904685245314,0.114250563144522,0.254852487689468,0.469506111414875,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UBALD1",1455.49165909389,0.137664362920304,0.12310507890614,0.254944982035458,0.469628657687323,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NUP160",4074.14057937905,-0.103985226307719,0.0940580713119933,0.255031310764703,0.469739822598394,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ACTG2",494.812395361539,-0.242057556491059,0.248473669920098,0.255128087286583,0.469870206594827,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DLG2",151.291977794778,0.219939425443777,0.217209063344748,0.255170498152752,0.469897929489071,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"POM121",2004.20838056563,-0.114030604005659,0.1039539354238,0.255195120002942,0.469897929489071,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KIZ",926.857921244227,-0.105839806394065,0.0943817696750378,0.255424443205838,0.470176535650739,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TECTA",73.5354797549204,-0.186009053843896,0.176796817778729,0.25540701558647,0.470176535650739,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TBCEL-TECTA",73.5354797549204,-0.186009053843896,0.176796817778729,0.25540701558647,0.470176535650739,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LINC01352",10.8264240573217,0.230715413422501,0.232050583576134,0.255468779488133,0.470210275185325,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF280B",62.5147466628405,0.269314800881776,0.297412596394386,0.255677114125995,0.470545828928949,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HOGA1",54.3244088991996,-0.273472815984185,0.310214142848376,0.255795484965597,0.470715762664426,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PRCP",8696.68279658384,-0.149882159747226,0.151734988824994,0.25593584868438,0.470926129067127,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EEF2",121032.015411266,-0.130182527376582,0.13161386500985,0.255965755340082,0.470933230543267,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PPIE",2333.11384751695,0.100952382241116,0.0928770649553613,0.256024256583029,0.470992934373338,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DYNLT1",6148.10218022473,0.127900019814387,0.114086469654398,0.256067584035527,0.471024714555126,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM67",1130.0838972721,-0.151982629689675,0.142293719629338,0.256117347038422,0.471068324969957,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RADX",100.340909820328,-0.251565304969338,0.266342337167393,0.25614838161479,0.471077483429498,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TUFM",12494.7659068363,0.129118459141947,0.107979621703559,0.256202120091742,0.4711283900792,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"JPH1",844.371567198832,-0.247204868510406,0.260408274360867,0.256279364599901,0.471194988643725,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RHOJ",562.687096000102,0.156728092269415,0.147362910609291,0.256316521753929,0.471194988643725,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SCDAL",25.1477387414401,0.330204863743739,0.27364325367906,0.256293842064392,0.471194988643725,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"OSBPL8",5814.7756537868,-0.185360757737588,0.176154655433721,0.25642455786639,0.471345669603939,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MYL5",522.933144824927,-0.162999635880546,0.151422528485611,0.25648512809081,0.471363952109765,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF529-AS1",187.993724150558,-0.143230534394673,0.131095069804355,0.256486646065037,0.471363952109765,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MFSD1",6001.69668553364,0.0961406346284762,0.0853073823998161,0.25661118435557,0.471544894110043,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GOLPH3",10501.1325363069,-0.103386078739127,0.0863676428967915,0.25684507902333,0.471926730563193,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FBXW9",668.770124139227,-0.140959569579668,0.129865592639916,0.25702746042745,0.472213848646305,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LRRC1",2599.28385543733,-0.14247455562228,0.135806277708849,0.25710118094476,0.472301295618904,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CA9",128.04984481965,-0.220559576914607,0.372975935016738,0.257173601035218,0.47235672062794,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FRMPD3",450.668614132375,-0.256811197100156,0.277429008192366,0.257183603864018,0.47235672062794,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DGKI",153.104420401151,-0.195787269149144,0.188981365739248,0.257237968274228,0.472373245904654,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"COL3A1",252371.52565566,0.23464113638477,0.226960554617214,0.257244855042988,0.472373245904654,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PARP11",947.220911877559,0.127862413310773,0.112626191440627,0.257481290298853,0.472711385926407,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NEAT1",24841.7867491536,-0.173592574551897,0.166475210216355,0.257464989083164,0.472711385926407,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TFB1M",548.128712397548,0.107122602700416,0.0964930300705444,0.257586327351982,0.472808202895822,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02453",17.4048832283131,-0.211550442732711,0.207938398948629,0.257571288720646,0.472808202895822,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EFNA4",1141.52266546115,-0.185231833540687,0.178926379668179,0.257637260440049,0.472853686809064,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NID2",2039.20086711892,0.197919026731867,0.187299247306175,0.257825888156479,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GGT5",2167.20522162217,0.195471572366816,0.184163367558995,0.257880396711287,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PDGFRL",1408.07632989903,0.220244329833311,0.215252969735362,0.257912231947677,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZDHHC7",3735.69756662562,-0.0913436160452399,0.0821682859912531,0.257950333105624,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ATP5MC3",9120.76236905583,0.0936791583867188,0.0849280586370984,0.257953268852873,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EPS8L2",4016.35466259361,-0.164457295606714,0.154783993540816,0.257876674958847,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPL7AP62",28.0016298117376,-0.154220891463061,0.143062277621517,0.257979179648821,0.473145016032733,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"WDR46",3076.61244930288,0.119266851402797,0.104836684217989,0.258059014483166,0.473243430556409,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PKD1L1",119.413845448758,-0.207442123255053,0.203753075195636,0.258114076201322,0.473296399363074,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"METTL16",2511.82431202078,-0.111441274166496,0.10179666572109,0.25814346017248,0.473302277651196,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM183BP",32.6425228230442,-0.137677630088957,0.126546042803629,0.258269635666871,0.473485602601604,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CXCL2",39.2749122992131,-0.0993772769629933,0.27233100633095,0.258574826753861,0.473911818559608,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF330",1706.21701749565,-0.0991978903903101,0.0860282117706411,0.258557396776001,0.473911818559608,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MLXIP",4445.43476527725,0.149919015367323,0.13347797164212,0.258580757195273,0.473911818559608,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CYB561D2",1347.04567596811,-0.126955352657762,0.116795097999639,0.258682570858435,0.473939664990115,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RNF180",268.852212071774,-0.226202403294126,0.229170925139776,0.258676916715787,0.473939664990115,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EDC3",2207.82108413168,-0.0965006363555061,0.083665067857095,0.258647123179559,0.473939664990115,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TNFSF12",819.385300864642,0.129275958018757,0.116378501781414,0.25870080496612,0.473939664990115,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC170",2085.2755542122,-0.197490276437509,0.193205554095984,0.258771116556006,0.474020444511914,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LEPR",451.947666551056,-0.199971782326581,0.195795557303759,0.258848023556656,0.474093818109249,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ARIH2",3413.38085007935,-0.103677093944891,0.0917208826473097,0.258889837731893,0.474093818109249,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KCNJ14",86.4682785446425,0.196328460426946,0.189821797546728,0.25887625994104,0.474093818109249,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOXL1",3275.21319129233,0.191552436773921,0.18146724715377,0.25906923918609,0.474374300636469,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPL13AP6",10.8518136268137,-0.204735622896616,0.200783560180934,0.259158401940297,0.474441464872476,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RXRA",6409.27462271329,-0.130216001745024,0.125185481477976,0.259351975574537,0.474747769402413,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SNPH",512.270627397451,-0.878925421656196,0.280944976447186,0.259534883930767,0.474986405655255,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SMG7",10625.184423507,-0.0852865002858224,0.0758609681753467,0.259605075728472,0.475066778256151,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FGF16",19.9648025096335,-0.280630008909872,0.335920992265795,0.259793409617639,0.475363307953337,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"OPN3",204.367287956546,-0.20994956587466,0.207655289133981,0.259835055318889,0.475391398519077,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MRPL4",1518.06931046818,0.137226525749611,0.126068495028141,0.259973569271432,0.475594159124647,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MAPKBP1",1030.38281847904,-0.105468211777498,0.0956710627929231,0.259998488317921,0.475594159124647,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HIBCH",1706.4174344184,-0.110046388130955,0.0996057145631336,0.260116011570738,0.475761000424779,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SPEN-AS1",223.802555616826,-0.171777104875267,0.162979089389117,0.260225518277888,0.475913146921325,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"COL2A1",2920.7235564668,-1.03632582871104,0.647432088065425,0.260264786874504,0.475936820743504,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TUBG1",3345.59128688917,-0.129794759735045,0.125571589814003,0.26032256363529,0.475994331566145,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CNOT10",2316.05316458851,-0.0888945057459619,0.0802110022155188,0.260357781930724,0.476010587249214,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LBX2-AS1",607.203886457284,0.182497193760077,0.172849955403932,0.260384720656954,0.476011703688344,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UBE2T",2272.81287089221,0.139276517049552,0.127792133919555,0.260570463332649,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KATNAL1",1134.18584559603,-0.138983099375222,0.130721058667416,0.260608968299381,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EPG5",3464.38285391092,-0.126319827563212,0.11763862998723,0.260559668405572,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DCK",2042.5482867271,-0.134980597391384,0.124461404746869,0.260560872682942,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NLRX1",896.985804909149,-0.124812274174873,0.113409877680378,0.260630621321494,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ALKBH4",615.882615834693,-0.122838162257887,0.113261169911904,0.260578876562876,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EIF6",4303.19749586104,0.155014044121857,0.138256027869189,0.26052724193325,0.476124243052703,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DLX5",51.5318341694462,0.230382562066656,0.235838064961054,0.260694236833473,0.476144236988504,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TMBIM4",1200.77686594944,0.181479659972521,0.168860263925323,0.260688470703782,0.476144236988504,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LKAAEAR1",11.8587878913668,0.283907316485911,0.351468052135179,0.260818091349914,0.476274223978027,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF700",833.7563366165,0.131968177654343,0.120905173795198,0.260810581375918,0.476274223978027,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RGS12",2086.21494515538,-0.126739805316345,0.1169371565249,0.260941959373703,0.476386638959317,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RNF223",333.114937530608,0.221519492604902,0.222725863025495,0.260958698686564,0.476386638959317,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NEDD9",2439.78814033968,-0.189406233506109,0.184054769652427,0.261168701275857,0.476696475457665,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"P3H1",2507.32813959449,0.130698489167784,0.121517341510949,0.261181155192679,0.476696475457665,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MBD2",6010.47132372129,0.0981772338022291,0.0869624511473554,0.261306231956741,0.47683727698482,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GSTA2",10.5442171796519,-0.155577383966844,0.373268334740846,0.261311047586593,0.47683727698482,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RERG",6555.49353571091,-0.21332629615839,0.21391110633419,0.261441242306073,0.476998134993354,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF521",894.872214083046,0.204259917726625,0.197927240671278,0.261451964479211,0.476998134993354,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM121B",101.21221507196,0.627537043894007,0.256293673501503,0.261564363095192,0.477155048406929,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ARF4",17634.4556737107,-0.117624095153979,0.113682276835001,0.261634584594726,0.477234996920163,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NRL",125.545046078504,0.135100048702775,0.124814613684613,0.261795645823552,0.477480608946819,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PPRC1",3534.35383704186,-0.0992285387864955,0.0902886625311812,0.262106407987503,0.477999178577168,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MATN2",2249.3808747458,-0.261254295611875,0.290835330924358,0.262169296842493,0.478017435146457,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MICA-AS1",101.893907049858,0.198205185534893,0.193706734044543,0.262144532175897,0.478017435146457,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZBED5-AS1",723.461369466913,-0.170247660728492,0.163850283238508,0.262353602173197,0.478257020295565,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPL18A",15592.9028127529,0.144321944541834,0.134151870500493,0.262435778319186,0.478358591794624,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KANK1",1902.28324003801,-0.176529799034522,0.166627421754049,0.262481425110675,0.478393565121068,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UBA52",24626.7253210609,0.106062296202469,0.0941322566691646,0.262527475134778,0.478429266247029,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GDI1",12273.0627943505,-0.111343685571348,0.102405505272052,0.262615281047954,0.47854104831153,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF699",358.940474797299,-0.136765955722441,0.127359328567416,0.262872454611782,0.478961400723674,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GPC2",121.734851662782,0.24018513189314,0.251892388078042,0.262976009097028,0.479101798113086,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FOLH1",224.527435083749,0.210999874971161,0.209537628080111,0.263227025250661,0.479462484035055,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ATXN7L1",622.544631428896,-0.106813412914377,0.096934081240925,0.263207349341801,0.479462484035055,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TATDN3",1145.91854565642,-0.107954471480981,0.0996814170298576,0.26325376044545,0.479462877894001,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LAMTOR2",3966.97407374267,-0.137212871684434,0.128193911726519,0.263325859196237,0.479545883790085,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FANCD2",1765.81796018132,0.147302851053445,0.136547120279402,0.26337676521144,0.479590282508091,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"STON1",440.502595405959,0.191748146160181,0.183289846602835,0.263461054522293,0.479695454759622,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DPM3",1100.22988924342,-0.164880134647623,0.156453287540452,0.263527155912538,0.479767493595678,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CACNG4",7226.2697348427,-0.250619144883862,0.272643897091582,0.263601186484071,0.479853952037053,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"BBC3",738.34965514464,-0.185563547180638,0.180252243658389,0.26366953758472,0.479930055323844,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EIF2B5",4946.43338342929,-0.0893834238053134,0.0838207139856037,0.26375948536638,0.480045449509175,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPS10P5",36.362994008503,-0.181138587526835,0.175022196727132,0.263817757371063,0.480054856407892,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF606",1445.34060197101,-0.155192048927874,0.143549845821481,0.263799146498879,0.480054856407892,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RIMS1",214.785563164313,0.275795339020727,0.324814256900893,0.263982386249991,0.480112819977853,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GATA3-AS1",623.011054159424,-0.246664128926065,0.264605007374022,0.26397178798196,0.480112819977853,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZDHHC11B",208.713233420381,-0.257807722499292,0.286105702521651,0.263880251904911,0.480112819977853,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AMDHD2",725.98210098896,0.161006105807945,0.149553587908335,0.264110468978739,0.480249148057489,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF808",501.983437055828,-0.138282984500341,0.130421986355647,0.264179459812644,0.480326290568444,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PPP1R14D",38.3559420308803,-0.152643011046166,0.245692011770291,0.264209366119685,0.480332361935033,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CADM1",2907.32700150807,-0.20145997029559,0.197157015176514,0.264240043281758,0.480339833353528,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"STRAP",9399.35036044422,-0.0992280586311328,0.0867748190491009,0.264388711542099,0.480561767837654,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TTI1",3038.21192083115,0.126582536649238,0.111436800431973,0.264471461783308,0.480660098415876,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PI4KA",7003.06455792517,-0.138155881225023,0.130082421251664,0.264516984839917,0.480660098415876,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GLYATL1P1",19.7603653795047,-0.25939143616488,0.289089817452466,0.264522565223339,0.480660098415876,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"VPS13C",4350.17973822274,0.160622363213079,0.145895975066448,0.264718613888239,0.480967997095706,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GRK3",2134.04783871059,0.16451837633921,0.157346531591658,0.264802708980228,0.481072445575012,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RHEBL1",125.061172159036,0.172648348357289,0.165173474341721,0.264973915854525,0.48128675895618,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TMSB4XP4",33.5508483127843,0.182202869781948,0.176346895126953,0.265041361347577,0.481360905390677,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF786",702.66932324974,-0.102055440904817,0.0935272629123525,0.26512163897792,0.481458339967939,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RRAGD",728.129213299469,0.199246072300948,0.194679979362168,0.265248080143546,0.48149450692724,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ERP27",736.65435004213,-0.23758822837325,0.249855596824117,0.265214408265383,0.48149450692724,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GRID1",119.307331289657,0.200117579746859,0.197637036828579,0.265243912328723,0.48149450692724,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124902694",65.4468369180338,0.162185877014458,0.153906411215412,0.265193501879524,0.48149450692724,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IKZF4",706.444650312378,0.0930024961843888,0.0849102389661723,0.265399332509819,0.481720703923053,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RFESD",63.4710234603408,-0.170252227862066,0.162725285949367,0.265468501488729,0.481797882645676,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MEGF6",1609.84521064239,0.187765005935183,0.182561184245553,0.265567772054826,0.481929671660268,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PDK4",1740.64547716418,0.231518025175278,0.241692170273702,0.265636330638943,0.482005706338026,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZFHX2",446.417164595624,-0.145841187851782,0.137239231299273,0.265883915533788,0.482406542182727,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"BABAM1",1139.83575337804,0.110750441895255,0.1006777123477,0.2659355728659,0.482440933807271,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"U2SURP",7621.55301776408,-0.0945405693628198,0.0869549891369913,0.265956238233245,0.482440933807271,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UBXN8",661.059579392052,-0.141621676050375,0.13330064799731,0.266104920893122,0.482568119607534,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KPNA4",7729.9365688463,-0.0921943271402,0.079577399421808,0.266106424363226,0.482568119607534,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DNM2",7681.26748304672,0.105590138663574,0.0951760752704736,0.266209703754866,0.482646275970616,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GRID2IP",83.7814071806041,-0.218683469703099,0.223043819407987,0.266177392391593,0.482646275970616,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00310",35.2642479796723,0.222691522140534,0.228184322455651,0.266229607868084,0.482646275970616,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"POLR1B",2657.16428061769,-0.0956498486238261,0.086129255921773,0.266257628441597,0.482648678787255,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AGPS",3951.51071421031,-0.17560711298999,0.169470981242735,0.266314081777955,0.482654230006558,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MRPL18",3293.06824867951,0.116786869392521,0.107082667083113,0.266306375291682,0.482654230006558,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NCKAP5L",1345.65867305505,0.124377911892515,0.114880668004923,0.266517871218377,0.482975154017064,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CHAMP1",2438.43722375544,-0.135129889776612,0.126702826935391,0.266577902478019,0.483035525837099,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CEP89",2481.64506840605,-0.09621680706665,0.083441762776037,0.266638931723264,0.48305670820952,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF514",1361.48897344992,-0.117917941737891,0.109834043977128,0.266643028093529,0.48305670820952,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"BMP1",2163.37071747162,0.163597504452544,0.157254127692579,0.266754634653147,0.483210479363681,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
