"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"ZNF428",585.315236379194,-0.0261323602731439,0.298883581161739,0.913082268636792,0.962032659770375,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ECRG4",24.7785060637316,0.0284149008262752,0.366371930992078,0.913192493757605,0.962092547790223,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ANAPC15",249.728998259548,-0.0202972916672433,0.205335070212986,0.913387401313746,0.962241640642797,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VMAC",413.857454885847,0.0232123237063054,0.234821406863621,0.91350856339675,0.962313030718741,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KCNN2",50.6647674169661,0.0236913071712728,0.248401327182088,0.913647673521273,0.962403318265263,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GBP3",2447.78673487378,0.0274791347788489,0.297962853967012,0.913918454371706,0.962487222692149,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GAMT",1313.20968848843,-0.689391800123402,0.486912841733798,0.913914638721482,0.962487222692149,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MNX1",286.173578012904,0.0283965842723703,0.340478299844944,0.913962072280629,0.962487222692149,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLUH",6337.93016148062,-0.0221175976927295,0.234955901794035,0.913994358514784,0.962487222692149,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ALKBH8",412.899208435311,-0.0162285732189104,0.160875295485902,0.913878094088745,0.962487222692149,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C17orf58",1744.20371668802,0.0271460727363027,0.30078424205039,0.914197809396615,0.962645218869167,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EWSR1P2",11.8743422018314,0.0267493505778654,0.30651117320058,0.914317570022974,0.962658833145647,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"UXS1",2203.3455246656,0.0170329390023237,0.169970790951442,0.914433962464824,0.962703889656752,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATP5MG",1200.90203460772,0.0198658611632483,0.192743292596707,0.914467200479078,0.962703889656752,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EXOSC1",1362.57016804378,-0.0152732684554895,0.150769061746736,0.91456112493299,0.962746529996632,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CENPV",270.055040630302,-0.0260871450218794,0.325485626547896,0.914862428342076,0.962796206864851,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF524",993.535130811189,-0.0253236922432645,0.296266767779787,0.914875432391553,0.962796206864851,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF559",461.389404805538,0.0175059272358819,0.173244397741941,0.914807127740317,0.962796206864851,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC100132249",43.060040260489,-0.0256360979758362,0.303528893678409,0.9147721000938,0.962796206864851,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105376060",43.060040260489,-0.0256360979758362,0.303528893678409,0.9147721000938,0.962796206864851,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KHK",191.18441987693,-0.0236226031220443,0.264808614126173,0.914984498164586,0.962854760359813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"WWTR1",3506.43422440172,0.0211042278643709,0.200907784670872,0.915310318006056,0.963024868155511,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SUMO1",6919.99789672592,-0.0118790101831505,0.12061308903914,0.915352032600153,0.963024868155511,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RIIAD1",109.59616859114,0.0280927081203714,0.392003742434215,0.915359892992115,0.963024868155511,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PSME3",5305.91525617913,-0.00851662551180362,0.154308791124837,0.915510208245399,0.963093223407096,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ALDH7A1",5958.19030274209,0.024921815806132,0.241682289891197,0.915531744723692,0.963093223407096,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM168A",4838.18969707765,-0.0121256734989101,0.175408511834197,0.915762828926789,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RCN3",2607.0217380903,-0.0223954378211973,0.258357827076928,0.916079233635705,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VCP",26461.1747405858,0.0269077727819248,0.146166659547667,0.91605562980514,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FKBP1C",37.758657850429,-0.0235039625705439,0.265546840618382,0.916019795266668,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C1RL-AS1",120.016044619428,0.0237164529441591,0.255203809948912,0.915850317230914,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DCXR-DT",10.0055368371064,-0.0263907466324129,0.363735952121135,0.915994237234894,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ANXA8",34.0443016873378,0.0260744511030478,0.420565019048966,0.916005665863917,0.96327556733664,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL31",36954.3198332171,-0.011432027810864,0.214305680477285,0.916510530897653,0.963528774102366,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"JPH1",373.930693642025,-0.025724473771367,0.352242398739199,0.916453415119769,0.963528774102366,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SOCS2",772.383120284259,-0.0261568523453398,0.338248885611917,0.916651345390877,0.963528774102366,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SGCE",1402.05852155617,-0.0250117236339585,0.306135172646665,0.916420587978117,0.963528774102366,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM165",5666.85519734724,-0.0197026696399489,0.164280013565923,0.916685032365423,0.963528774102366,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DRC8",279.50887520656,-1.02138493085936,0.281545897717981,0.916770259329071,0.96353346450342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PSMD9",189.557334438228,-0.020003899775572,0.21610369884974,0.916925335866692,0.963603032421104,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CRYAB",870.091947779207,-0.297948207179027,0.28900958522851,0.917078191718075,0.96361152578909,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RMDN2",158.874003979793,0.0213721660042879,0.2257830250176,0.917032233021118,0.96361152578909,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TAF12",1327.38180242429,-0.0202696025634501,0.146658837639713,0.917147292301646,0.96361152578909,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SAMD10",777.237300014178,0.0241922380978837,0.268453566211201,0.917145114819654,0.96361152578909,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC22",1796.59244526781,-0.024928168632926,0.353187741816114,0.917234311173803,0.963646773695598,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC8B1",2207.09315941649,0.0242380542325143,0.220094213911957,0.917335019604249,0.963696398910392,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COL6A2",47323.4572342824,-0.0175418952185237,0.243454308777125,0.917669345761304,0.963879062204815,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"APBB1",919.213118614042,0.0219288799605114,0.230165159694516,0.917593279474924,0.963879062204815,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNHG21",15.4625733510526,0.0256391255591508,0.306380836418646,0.917620655027664,0.963879062204815,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"B3GNT2",2825.00052567238,0.0169546170926549,0.155673952513829,0.917882969986216,0.964047257129878,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MACROD2",253.839733609442,-0.867279054999742,0.380755356333404,0.917950870719983,0.964062388817922,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM147-AS1",231.108293138962,-0.0234464607521049,0.277630182073049,0.918251195054729,0.964321603477439,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CDC37",8064.01803694369,0.0175999570383649,0.210931965165754,0.918345101244685,0.964356399119062,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COX6A1",2129.79479729836,0.0218540307038981,0.24070348864829,0.918498368154406,0.964356399119062,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MANF",4379.64217697758,-0.0151313303612615,0.194071208834666,0.918482235683509,0.964356399119062,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNHG32",418.602004089332,0.0244009540227523,0.277113236707003,0.918491881754497,0.964356399119062,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CEP170B",4270.41570935334,0.023967253750919,0.229456715698228,0.918585404673569,0.964376593131245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBP4",195.299637686946,-0.0245448471742232,0.38314671300257,0.918731646180799,0.964376593131245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CDR2",3166.76844282235,-0.0196157250284912,0.210763437509533,0.918679501523347,0.964376593131245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RASAL2-AS1",46.535929245962,-0.0187764224836068,0.202805585492063,0.918664599900151,0.964376593131245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MYRFL",120.507980457698,0.0265044288448551,0.338261999489413,0.91883597870332,0.964429936411837,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LETMD1",1969.85859370304,-0.0136567181276683,0.12903683688045,0.918987191934781,0.964532477610426,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATP5MF",1875.04000991539,0.0223709000968585,0.244425385656775,0.919208299834976,0.964654911983873,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DPP9",3109.84523618618,0.0168240422555539,0.155960498947005,0.919269033500395,0.964659748558525,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DLX5",53.3086712358954,0.0251477160067922,0.30576241326799,0.919945482307308,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"AOC2",44.8623922899245,0.0254005019167936,0.313390615802958,0.919939401110907,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MALL",131.089808604558,-0.340259947866246,0.433340640018995,0.919908953221768,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC128966597",131.089808604558,-0.340259947866246,0.433340640018995,0.919908953221768,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SVOPL",55.6904251549207,-0.0245990045758256,0.375902618664085,0.919813905779892,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02166",17.2863735424012,0.0246968955568366,0.297935753855227,0.919887530596989,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNHG4",140.22797586126,0.0244352926079983,0.286047223731844,0.919867404306513,0.964920118853586,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"UXT",1915.93473810481,-0.0175254636793147,0.18471446149178,0.92004640525644,0.964961363987592,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PROC",51.6999425469419,-1.13540853704345,0.365086027506647,0.920303474626419,0.965127100361788,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RUNX1T1",408.583808908777,-0.0222478272758077,0.270939869786409,0.920400000205554,0.965172163604357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"THUMPD1",3983.47722674081,-0.0131549950526096,0.145271280713907,0.920596997907771,0.965229945260151,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCDH12",1226.12887507976,0.0204296854124826,0.220795053286592,0.920615776777091,0.965229945260151,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBMS1",2952.58963290128,-0.016573665226958,0.181501255969109,0.920521409303363,0.965229945260151,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SPACA9",477.202204850794,-0.021180002704541,0.240330799536774,0.920891514429201,0.965293422740921,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CES3",712.296511508341,-0.0221805185271152,0.415680455602457,0.920757746794544,0.965293422740921,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL13AP26",60.4142329628556,-0.0214812648859208,0.25509927191374,0.920944129985984,0.965293422740921,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCNQ",1244.46425139284,0.0200833265645049,0.213848541790236,0.920879860770855,0.965293422740921,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GNPTAB",4507.2559931784,0.0221490269408015,0.221817290616423,0.921235419381979,0.965374155605421,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SFPQ",16512.5605748377,-0.00913765019168625,0.112230059359762,0.921225866723928,0.965374155605421,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"INO80C",459.943383896116,0.0178257345433481,0.198178878258733,0.921130042759466,0.965374155605421,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ADAM11",23.6544188584567,0.025402424639697,0.33184698077613,0.921346855898647,0.96539695883841,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GEMIN4",1279.08897892496,-0.0169278296282176,0.153822466323196,0.921364315393444,0.96539695883841,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC9A2",882.443345038021,0.0263147812114712,0.377640284757845,0.921574433206424,0.96542294083839,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOXD10",60.0296845276227,-0.0237302698594388,0.315007561806777,0.921603388868253,0.96542294083839,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LIN52",717.779323203981,-0.0150952554347649,0.151664852188418,0.921528772250534,0.96542294083839,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H2BC15",198.461724781632,-0.0241017876327155,0.323326579589185,0.921519512334606,0.96542294083839,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TEKT5",31.7931119425945,-0.140597982088924,0.286629263142483,0.921723995689598,0.965493161890028,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MED15",4574.33358808703,-0.00803133683493975,0.106620915732068,0.921888369597804,0.965514898746967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EIF4A1P10",30.8039707448514,0.0231444613473121,0.277673874011753,0.921905469850062,0.965514898746967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02381",586.709739982024,-0.0229799716976919,0.2866333737383,0.921890967186845,0.965514898746967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BAZ1A",4109.71488389003,0.0163567233864935,0.160604378768911,0.922087139120648,0.965617623135894,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SSBP1",4195.69095715207,-0.0147830116213516,0.18038056251004,0.922349780521249,0.965655203873958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ELOF1",2993.69066835072,-0.0165021455797045,0.211638371928954,0.922323023558122,0.965655203873958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PLEKHG4B",1051.67198497102,0.0339645959277696,0.372806256929444,0.922240146213353,0.965655203873958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DDO",143.039116192832,0.0233899229036543,0.279993065816858,0.922360929945973,0.965655203873958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJB6",5814.26140606621,-0.0157353144376851,0.168187504844124,0.922692208903813,0.965882113593914,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KLK11",75.1230535327763,0.276705464498144,0.574912587444888,0.922706383040304,0.965882113593914,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SMDT1",2239.79453146168,-0.0164060829747137,0.222742839030212,0.922747219441494,0.965882113593914,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RCN1",2852.6200829168,-0.0194987027530363,0.248519018360961,0.922952797037605,0.96599426843671,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL6",42434.4778319035,-0.0148425753629661,0.213193311986648,0.923125437340529,0.966118852018061,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPGRIP1",57.7314110804077,0.0199245104590423,0.22889090274472,0.923626450911199,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EFHC1",827.634718096967,0.0210101362684475,0.224336449544505,0.923491353935319,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLK4",856.968462459185,0.0161703236213189,0.167424392508496,0.923621702134638,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"G3BP1",10220.7280348519,-0.0120725558185825,0.163281391240972,0.923451488269287,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CFL2",635.8952048841,-0.0180685784226196,0.210718923935742,0.923549419984886,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TSPAN5",1411.71287888262,-0.021514804881461,0.260672239600741,0.923320224964706,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MRPS6",1947.96741949681,-0.0168679694115363,0.220138247922041,0.923643258302585,0.966211910908357,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BARX1",59.3683826383273,-0.609085088967746,0.604340531786035,0.923971693752455,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SENP7",889.436706056468,0.0199503710305949,0.224959710758993,0.924114180115064,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MAP3K12",569.614839822289,-0.0195673862297066,0.237760405078123,0.923810543870024,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"APIP",743.529784886412,-0.0154266898638964,0.153325618272667,0.924145661661025,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GDF6",33.7647282485532,-0.0231986307818727,0.319403717872279,0.923983183856291,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C1orf53",90.1317086862483,-0.0233385933734617,0.339366074639193,0.924150575059161,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MRPL20-AS1",1035.58044878947,0.0208265453554431,0.242889651012361,0.923841596958595,0.9662939001924,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF202",643.433844196999,0.0146407696234853,0.163839895246674,0.92444257438313,0.966543138338039,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KRT32",29.5247359583694,0.0244123930483507,0.397476748007085,0.924546016514675,0.966595214620459,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H1-3",45.3582886402654,0.024624197223084,0.385226196193571,0.92499924621839,0.966900783907419,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KRCC1",2070.57470169373,0.021738752404931,0.216014043045736,0.924983396376601,0.966900783907419,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNRPF",3275.46602643882,-0.0179943643118744,0.242053857163013,0.925229114893845,0.96703264674595,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF546",232.712280402736,0.0204446874973859,0.241539038353731,0.925286370019263,0.96703264674595,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM120A",2118.76041593125,-0.0171187728917082,0.23014218537631,0.925233931645416,0.96703264674595,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TK1",6192.85459935687,-0.0226588601122897,0.309733993030342,0.925345823045569,0.967038702402276,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NNMT",5282.3491237293,0.0209070802362482,0.248939362891245,0.925788869222485,0.967445610641751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHB11",159.589335813022,0.0242017249702347,0.339622835753492,0.926180707033632,0.967705231181826,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FSBP",193.676717201007,0.0207463754477163,0.249868502354927,0.926198398216364,0.967705231181826,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NEDD8",1698.85679898416,-0.0178244089024588,0.207798831507953,0.926269810025377,0.967723740074048,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PI15",151.04348206789,-0.0215691021273815,0.297435283018104,0.926744177598326,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MEAK7",1682.15060697527,0.0216760180134136,0.23092163771362,0.926942797595371,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"AIG1",2435.12254149597,-0.0192990787755641,0.244615273369787,0.927023996892183,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"JPH3",238.941007576902,0.0235839854507021,0.415761000256693,0.926716105995694,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VPS11",2591.81752972136,0.010944652004578,0.150229739766733,0.927010201493919,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HESX1",43.2973128237866,0.0188999411746686,0.227058866336322,0.926811171339179,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNHIT2",495.350470367381,-0.574382489730605,0.235756445013421,0.926834022159881,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"WDR6",5007.86879538758,-0.0107102968196292,0.188265394511017,0.926770562400063,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BRF1",2215.60055060338,-0.0177079935269233,0.209161858346299,0.926880134844298,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"INCR1",125.167910496434,0.0196993510056647,0.236030362090762,0.926548549644594,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC107986639",53.2042268304361,0.0101770054442927,0.452514880540829,0.926601548648191,0.967894471466944,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL28",42487.8587880276,0.023254386711548,0.272478965647194,0.927159077462198,0.967978236125242,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FPGS",3687.45591094619,-0.0198397219556293,0.251169829861761,0.927211646333928,0.967978236125242,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STARD13",1094.9478676761,0.0212678052119804,0.238002038932794,0.92749439913333,0.968105181349523,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PLA2G4F",477.019935285168,-0.0214407566749673,0.297078795321308,0.927483674347196,0.968105181349523,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NBPF8",186.810026239001,-0.0196717500262359,0.256670100062316,0.927418189837574,0.968105181349523,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"WASF2",8588.90918869742,-0.0107500482285256,0.146754369092344,0.927740436782852,0.968218082937224,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LAMTOR4",3299.28101742221,-0.020755478048739,0.280075173586743,0.927763737334531,0.968218082937224,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TXNDC12",251.736909549055,0.015533524177978,0.187637769266917,0.928044459394292,0.968387474703867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCNL2",3879.42641358631,0.0221616513076265,0.259178327014595,0.928041534146637,0.968387474703867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HNRNPA1P57",27.4847152151562,0.0180415437720709,0.467492301652035,0.928087252418444,0.968387474703867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"APP-DT",17.487515128294,-0.0218406127063726,0.394496320301273,0.928308556529407,0.968562311455623,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNRF2",1339.56472610242,0.0147345415963947,0.187952266769545,0.928426047733075,0.968572748610447,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CHAD",87.4751681523706,-0.51688712967598,0.489622702591025,0.928567275662498,0.968648716265679,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NCOA2",4093.80712315612,-0.0178636528701248,0.229687902992176,0.928606362829993,0.968648716265679,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CISH",2432.90525060944,-0.0191241671032472,0.264262442944315,0.928904247548065,0.968903365511705,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CSRNP2",3096.01795388871,0.0160267598504507,0.220795363747737,0.929010979338443,0.968958612745958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CAMP",176.817850811761,-0.0212235066690365,0.384339652595825,0.929194053991115,0.969093474596521,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PPP5C",3187.94681034921,-0.0138341391053281,0.175534865283929,0.929539126466545,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF319",648.288355638055,-0.0137470156841083,0.174661531706639,0.92942079727164,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PUS1",1258.79030176324,-0.0188275381891516,0.246082825786918,0.929573641895487,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105370941",24.3864752783147,-0.0214786236664846,0.316925169988179,0.929562830998806,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124903956",46.1484410008015,-1.22367229678822,0.640840499880171,0.929484234368473,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PERCC1",25.1513858489537,0.0511139797795827,0.403418303427728,0.929322988163372,0.969138180308314,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GRAMD2A",1702.01401559914,-0.021943534470626,0.351917565620366,0.930009361427384,0.969494950928061,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ELOVL4",75.2474934533923,0.152721124742093,0.250506861702895,0.930228985500933,0.969611727975582,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RFC4",1364.81791801711,0.0170637125349992,0.202639798009887,0.930326140046702,0.969656913765639,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COX7B",5989.61995862602,0.0178981407908411,0.215747268891396,0.930452828234884,0.969689773133787,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TTC23L",30.8521122265332,0.0216277674979739,0.301085050843253,0.930481021353801,0.969689773133787,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ING2-DT",24.4984829402718,0.0208311208957741,0.282412050126703,0.93051908426233,0.969689773133787,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RAPGEF3",599.829800380994,-0.0196008824935144,0.272009562000904,0.930599003484055,0.969716984145108,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SOX9",5513.79097056368,-0.0200483664866929,0.314075000160563,0.930873486286582,0.969722657217154,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TNFRSF21",2814.88576985872,-0.0193189141185158,0.270180146924889,0.930816523375625,0.969722657217154,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NDUFS2",8564.55285073407,0.0198945576735913,0.184028085013343,0.930862695678278,0.969722657217154,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MEX3D",2139.76604313859,-0.015939679432631,0.209550706795363,0.93085660137856,0.969722657217154,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"INKA2",478.297385999768,0.0184794651249842,0.246281349779665,0.930740386351773,0.969722657217154,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MSI1",379.171202401999,-0.0192984908601596,0.412795872084995,0.931480396992103,0.970246482342295,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COMTD1",1268.85527675025,-0.0176012721807793,0.343265701355755,0.931552332313714,0.970246482342295,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPS9",37466.2496295726,-0.0183934083198181,0.265018508184139,0.931548004350053,0.970246482342295,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H2AC13",94.1777345212335,-0.0209273657640075,0.368898955376478,0.931591672980306,0.970246482342295,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CNNM3",1878.7818533802,-0.0137488613441359,0.173523699011667,0.931883366275196,0.970438115509741,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
