"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"RPS6KC1",2169.73005470043,-0.135781292437113,0.061833095395455,0.0255577828645403,0.04610618919761,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC142",471.387194901841,-0.121521480567402,0.0548285207562464,0.0255856782858557,0.046151899598382,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SEMA3C",11403.7102235363,-0.236507792142404,0.114286728003139,0.0256106225227098,0.0461922779966412,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC7A6",426.837276509195,0.1712724935395,0.0787882692456249,0.0256140815025439,0.0461939005834748,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SIX4",1331.76820765191,-0.265715197920704,0.12256786719114,0.0256258991539504,0.046210595846703,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPS2",58051.610029899,0.18212816239185,0.0843147481507103,0.0256339730930143,0.0462205374980834,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AZU1",82.7311684893373,-0.432863586320568,0.214956910441483,0.0256389182832656,0.0462248362895475,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF493",826.788918079497,-0.191880220298576,0.0879228289022712,0.0256438721180634,0.0462291498061252,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BRK1",10026.3785178499,0.122419501329226,0.0552024641019577,0.025658885457173,0.0462515952877774,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BCAT2",2774.05679335597,-0.206040969639736,0.0920180869626521,0.0256851336391875,0.046294285705382,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LASP1",20310.5378583018,-0.173411332955917,0.07884284330226,0.0256952596867387,0.0463079123400846,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SCNN1D",333.139578687164,-0.313144540090664,0.148802819560225,0.0256998501530309,0.0463115610435357,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FANCM",473.340439619863,-0.138149123489184,0.0626461076772811,0.0257280930578408,0.0463578268544444,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF189",1535.01973840498,-0.121145318041921,0.0536015529204449,0.0257428003566678,0.046379696909313,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SYS1",2672.74381938275,-0.128716142713717,0.0581083864385163,0.0257699469695055,0.0464239717389564,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MCEE",678.714494102312,-0.130042786360049,0.0588030959015719,0.0258033323259136,0.0464794755639136,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RAE1",2792.625638679,-0.154967884833168,0.0706307494974098,0.02581901754232,0.0465030882767522,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZFAT",740.504033205079,-0.258816486935978,0.0517378872912532,0.0258309178274163,0.0465198798510314,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CACTIN",838.63180131778,0.151166522972022,0.0684570668747094,0.0258468516678857,0.0465392882834865,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPL6P10",212.648591268257,0.186775926381809,0.0847522899923266,0.0258458296323742,0.0465392882834865,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TEX261",5212.82029814636,-0.0857401641399463,0.0386545526220319,0.0258609202044022,0.0465599749395767,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TRDMT1",289.271878249739,0.154257981132143,0.0699153071130959,0.0258699713887173,0.0465716251341472,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RNF181",3620.53067863262,0.156475019366928,0.0713247972209197,0.0258992296343252,0.0466196465213859,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GPR137B",2098.24567710419,0.203069026616427,0.0909975365720744,0.0259135955356601,0.0466408541905792,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HPS1",3575.75452552271,0.11725291939662,0.0543993586045738,0.0259499560997557,0.0467016410055331,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MZT2A",2638.26022907134,0.257604886076568,0.122333553991707,0.0260484509196192,0.0468742263856637,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"EFCAB10",22.0850238450827,-0.225183563707172,0.103663746811348,0.0261044417295972,0.0469702989510018,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PTHLH",755.084609620994,0.239708057137722,0.225499453823662,0.0261557880674634,0.0470579962948213,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CLASP1",3502.46348941379,-0.114903988537153,0.0485257245717518,0.026175074240153,0.047088001092447,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SOWAHA",788.640439443288,0.453310146926118,0.227452266638152,0.0261834522910349,0.0470983785530087,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GFPT1",9372.30042966196,-0.191383374307664,0.0901003255990033,0.026192327684124,0.0471053059949215,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NEIL1",1034.36702518163,-0.251937543343728,0.11898082923538,0.0262271723588873,0.0471629205843934,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SON",16062.8643076511,-0.10972695047726,0.0570733098735418,0.0262396513028802,0.0471806601280818,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"H2AC11",185.34271970237,-0.436162373025547,0.218032675521118,0.0263198108261325,0.0473200782548925,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PLBD2",5938.64454842769,-0.121328304162399,0.0553997057621714,0.0263425760347135,0.0473562903237593,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TK1",2551.97422151981,-0.227854990675561,0.107435231694053,0.0263722130010342,0.047404847371344,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SDHAF4",482.690797970394,-0.141987217643831,0.0647962119571819,0.0263878195562352,0.0474281771729226,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RASSF7",2085.57929994859,0.263944492480615,0.120677505026782,0.0264325707438887,0.0475038802505673,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KIF20B",913.098967888752,-0.177183033870001,0.0802314764031784,0.0264633279359929,0.0475544211386635,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RBL2",4020.40873134119,-0.181817920992754,0.0851752438494818,0.0264748879014581,0.0475704581118385,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ANKRD6",400.28228815904,0.17200654347181,0.0789563990658569,0.0265133990877796,0.0476309199292988,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"IL1RAP",513.5360826808,-0.206796256330825,0.0951064371672735,0.0265138153099709,0.0476309199292988,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CAPN13",2540.75972995767,-0.249104565825764,0.117328894185317,0.0265241121099247,0.0476446755047802,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHGB4",96.5519957454998,-0.453304045138467,0.230938103269637,0.0265698713358118,0.0477221223743724,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PEG3",439.54598580703,-0.459846323471167,0.236094528547152,0.0266125395531871,0.0477940026264154,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SZRD1",5278.26329229496,0.0877329993790076,0.0396895328246736,0.0266428902077311,0.0478437494139228,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HLCS-AS1",58.4965461208456,-0.195204058213361,0.0897068349527451,0.0266668598061469,0.0478820287147975,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MBD6",3588.4478000973,-0.157358663604853,0.0719858541966634,0.0267042321554094,0.0479443634907972,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CMTR2",1668.67310066681,-0.139606308414071,0.0639258317873365,0.0267324776767811,0.0479903013316314,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"H2AC13",120.545439731279,-0.456586128211368,0.234540603828692,0.0267399256848634,0.0479988979299949,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SCNM1",1636.38239126349,0.154822651528675,0.0704476338205553,0.0267817769612612,0.0480596830755421,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TNFAIP8L2-SCNM1",1636.38239126349,0.154822651528675,0.0704476338205553,0.0267817769612612,0.0480596830755421,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM32",1502.55392562359,-0.102152893373688,0.0463444782817773,0.0268300166224228,0.0481414623738055,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CTDSPL",3930.54538240791,-0.140471934812705,0.0644902295294392,0.0268401561998802,0.0481548687128864,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ERICH1",724.157957215543,0.14691273610971,0.0665618123825313,0.0268860562387586,0.0482324251121513,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HDDC2",2151.42984884232,0.130281445864834,0.0596088305073281,0.0269012000199702,0.04825479617973,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ERVK3-1",295.146893631133,-0.17953441324019,0.0824970657163916,0.0269213648188337,0.0482861684999632,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MTA2",5922.84883168904,0.0958684090812594,0.046975236253584,0.0269356134547482,0.0483069244082622,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RABGGTB",2791.99328222754,-0.128557156437911,0.0578814872321842,0.0269963531375221,0.0484014282089139,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SUMO2",7229.10469228786,-0.112759490797816,0.0512857233572602,0.0270124395764855,0.0484254590699233,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AGTPBP1",806.743619096258,0.15090190121449,0.069368823491073,0.0270325558079143,0.0484567086877589,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CTNND2",1050.73327111001,-0.409509270862965,0.20553610013095,0.0270493820461659,0.0484820552682471,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ANO6",6306.14781915268,-0.15817097432554,0.0705881932224571,0.0270704130598755,0.0485149325109416,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SASH1",3704.4763189048,0.260573015172868,0.119560197143161,0.0270775742589963,0.0485229485504989,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CTDSPL2",2363.61589136514,-0.12446128874038,0.057515207362129,0.0270928079707407,0.048545427485744,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CEBPZ",1936.97398494619,-0.145270734541834,0.066474291954268,0.0271077274461637,0.0485673389592822,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NOL10",1519.50666252869,-0.0738330025954163,0.0335141344082122,0.0271433432570417,0.0486239834617424,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ADI1",3570.29376576108,0.188450176903476,0.0858451757008314,0.0271447314178357,0.0486239834617424,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ARHGAP27P1-BPTFP1-KPNA2P3",33.9849823952046,0.242665863760881,0.113219555752336,0.0271597741219912,0.0486412743726751,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TTC34",92.0818166412789,-0.302091243214296,0.143875496189483,0.0271592860517805,0.0486412743726751,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SHISAL1",271.111916050849,-0.321524771676561,0.153968108673794,0.0271993521485347,0.0487024907667563,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"C16orf89",946.946906294123,-0.461661966373538,0.239089710674699,0.0272374776074473,0.0487659193866498,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MTFMT",549.719930181731,-0.113922433144064,0.051866542845799,0.0272473894077813,0.0487788267626507,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ENTREP3",2542.66006829008,-0.14486859386757,0.0694615032712204,0.0272702514742291,0.0488149131070476,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PSMC2",5100.11506949827,-0.0858391508220801,0.0393851801427602,0.0273076765128654,0.0488770580504469,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KCTD2",3094.20697478563,-0.116225668577249,0.0535349788954057,0.0273109301738398,0.0488780345768602,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BRD4",6081.09427060523,-0.0819371803354663,0.0357770557428146,0.0273537719927351,0.048949854322514,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RNF34",2054.56520581007,-0.0986174342850685,0.0452072186549749,0.0273818632071729,0.0489952660876636,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DTYMK",1484.203336942,0.163575980906621,0.0750678464536456,0.0274279248111553,0.0490728206697603,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KLHL15",718.05692835899,-0.158095112043127,0.0721848387155502,0.0274849741812714,0.0491700167506955,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TTC3",19920.0792547447,-0.143425491441432,0.065704953785571,0.0275052245092498,0.0491938242509368,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KRTCAP2",196.370092267572,-0.225030226132902,0.10451622160509,0.0275150172941835,0.0492042551414563,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FAM149A",195.904540260368,0.242815015306777,0.112688086226915,0.0275353571098325,0.0492357499975597,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BAG1",6815.11635122529,-0.228989673668579,0.109614603871144,0.0275421787158328,0.0492381917236594,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SH3RF3",487.74089130218,0.204495351782366,0.0951445460520554,0.0275418604319566,0.0492381917236594,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SERPINC1",18.305651347507,-0.820099589443731,0.160460520752759,0.0275520764166085,0.0492510079472483,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"OGDHL",20.2791077592394,-0.690884336268403,0.218868178572715,0.0276079366076409,0.0493459742356219,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FCHSD1",766.351856075115,0.207141933962311,0.0936041029215916,0.0276314668610241,0.0493831414372338,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MRFAP1L2",1599.01061883476,-0.140952574314534,0.064480826648875,0.0276553873143499,0.0494209985778913,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPS7P4",15.4060086976437,0.248490790673759,0.116176982749455,0.0276601082178566,0.0494245414537267,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DNPH1",1247.47488136284,0.259117187889882,0.119799739085777,0.0276682973674852,0.0494342802599228,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KRT75",24.4051188756929,-0.851001186178374,0.358158480336282,0.0276782507703625,0.0494471689749849,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"THEM5",106.472698139065,0.219474170469131,0.102240488292154,0.0277047944410759,0.0494896907033828,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SNAPIN",2280.21348759735,-0.119161938781531,0.0545596321381897,0.027727185267455,0.0495247864316968,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TIMP1",20939.7288627765,0.230363193602439,0.104784055417133,0.0277552401619579,0.0495699910630494,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"E2F7",201.88925598479,-0.272983313431052,0.128917492683442,0.0277596753264528,0.0495730068237011,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CLCN7",3634.93515834379,-0.144260283999305,0.0666851811663246,0.0277880453972091,0.0496187605237661,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MGRN1",6220.65311925378,-0.130302751167962,0.0604128386062406,0.0278276415139017,0.049684548588823,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DUS2",514.455014545884,0.157415574671488,0.0721189465828739,0.0278879070939359,0.0497822999840223,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CNTD1",160.004037533391,-0.266886717898983,0.125734015188045,0.0279008128301098,0.0498004124575407,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPL5P34",35.4680625606839,0.226652738375996,0.105828141698214,0.0279045742477077,0.0498022011862826,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MAD2L2",1629.25346490761,0.202436446869571,0.0921738479836428,0.0279813339059611,0.0499342590141084,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"C5orf15",5426.53812648125,-0.0951917778790976,0.0435466159998727,0.0280774972025826,0.0501009141877819,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PHIP",4494.02316060299,-0.145542596656815,0.0715926683859057,0.0281024941231154,0.0501405611336605,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZC3H12A",1069.29999984345,0.237017799215298,0.108992608665702,0.0281419876905503,0.0502060626496731,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CYP3A5",300.384216956179,-0.149094223238581,0.0677495354194219,0.028180257242029,0.0502693677566102,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CHD7",1957.94674720021,-0.227615452679928,0.10687948683898,0.0281901389500945,0.0502820256853696,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GALNT15",848.878375183753,0.323510868663919,0.156293160292334,0.0282076866073311,0.0503083533177589,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FDXACB1",202.280960994562,-0.170846379080424,0.0790017373253468,0.0282167607429308,0.0503195647316627,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LINC01554",13.7166488492046,-1.8022297510647,0.166850796411056,0.0282205017175509,0.0503212641276502,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SHISA9",465.607578723103,-0.47120202795971,0.247889855660701,0.0282685677616297,0.0504019934337305,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AGFG2",1291.71541803561,0.16410159137678,0.0758858092803239,0.0282997706921272,0.0504526433447455,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CECR2",247.778368020432,-0.469477428907209,0.246608220749549,0.0283153076522949,0.05047535682136,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PABPC3",38.6428040263509,-0.244789133515921,0.11491793964161,0.0283181529301009,0.0504754436337537,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MTMR9",991.672298942698,-0.143280702950798,0.0655632063664104,0.0283347560203673,0.0505000504998134,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HMGXB3",4192.59947257889,-0.11096917262935,0.0496663973751681,0.0283723341248216,0.0505592416121211,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RESF1",4293.85402123535,0.196054069049557,0.0940043805990117,0.0283735696320668,0.0505592416121211,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SERPINA4",21.4109395244585,0.447542702834411,0.230089796610836,0.0284088439363293,0.0506171001191321,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MFF",3001.10180104221,-0.0848201764032229,0.0388309457822679,0.028444686628178,0.0506759598215363,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105373289",43.0392378873994,-0.266731190284699,0.126526628310182,0.0284553286087106,0.0506899157183791,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CYB561",11565.0640922382,-0.19625857551963,0.0895650662831617,0.0285008752507196,0.0507610319123976,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RN7SL526P",12.4046125484908,-0.330585679175975,0.160074714447089,0.0285074526926773,0.0507677369166386,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D20",3913.81993864651,-0.0867998508790652,0.0397959059777925,0.0285282961184925,0.0507998437887403,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC25A37",2095.72882590471,0.19969399058414,0.0904627543661517,0.0285700012097907,0.0508690886687889,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF510",985.734499987579,-0.147850310870729,0.0677193423377971,0.0285837591644846,0.0508885647228036,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HEXA",1156.10121177838,0.137097372023447,0.0624817965301574,0.0285898192645816,0.0508943335542394,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KATNAL1",1077.22517004081,-0.163081424066898,0.0757243768975236,0.0286582626540756,0.0510111422725258,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF516",2157.75269835789,-0.192215602830861,0.0915420317679089,0.0286688612139261,0.0510249754511539,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RHBDD3",1264.92690490041,0.194429465721565,0.089958823966566,0.0286906148687826,0.051058657835403,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPS2P55",37.4133652097594,0.247360195768207,0.116755721889635,0.0287003881389217,0.051071015036912,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CIBAR1",728.274151750343,-0.160277605286427,0.0743832649684364,0.0287466127642803,0.0511482269107349,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC35B3",1809.78981093557,-0.103045733170264,0.0472762949002485,0.028775757336438,0.051191204134626,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HES6",470.28918499833,0.33112146820432,0.160518799612504,0.0287764395340415,0.051191204134626,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MRFAP1",20136.5426706861,-0.117466006267748,0.0540810871943522,0.0287843752377293,0.0512002748266262,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SMG1P7",77.8522306517445,0.224935355290609,0.105553318094614,0.0288261618522892,0.0512695501844667,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"COA7",1287.93778445534,-0.121042739683716,0.0549898568813912,0.0288618614528736,0.0513279867339556,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MED15",4669.62532296273,0.11454397932635,0.0514567302431741,0.0289221499962329,0.051430136480986,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NATD1",1122.58216267771,0.15828527628674,0.0745557461156463,0.0289577454194106,0.0514883604644805,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SNRPA1",1466.76361875184,0.118219925020874,0.0558293151826086,0.0289689512286108,0.0515032112613471,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZCCHC10",1088.16651135504,-0.112867984696389,0.0517540097721253,0.0289893841919026,0.0515344622554565,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SPSB1",2186.2659718028,0.193518663160911,0.086858343345624,0.0289973894362781,0.0515436164994469,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PMPCA",3113.13122269345,0.12906571901571,0.058884989791367,0.0290053512725156,0.0515526917890334,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NIPA2",1862.43750723978,-0.136304324492172,0.0634660690286132,0.0290089451275538,0.0515540026198522,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TM4SF1-AS1",86.304035468366,-0.347585475829256,0.170296906225257,0.0290135636892815,0.0515571340974541,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ST8SIA6",2814.25942014189,-0.309471761355095,0.151089892005188,0.0290258310364478,0.0515738555204614,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC167",834.232908816448,0.205783494870281,0.0935331759194046,0.0290494061093358,0.0516106635365096,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CHCHD6",653.773454746837,0.177209347874632,0.0822654030783549,0.0290525780713713,0.0516112186624193,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC26A11",1449.05073200681,-0.138651023378722,0.0663793117898633,0.0290695100554308,0.0516362156274451,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC126",905.100870174304,-0.23467027892672,0.110560727488718,0.0291168509617932,0.0517152177730176,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LUC7L3",7562.56499702936,-0.13252968581304,0.0625187223699826,0.0291640774308024,0.051794001136333,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NAIF1",623.517405039688,0.101785406179841,0.0468787908321232,0.0292339398944649,0.0519129654816211,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CRIP2",13534.2440880954,0.248087717153637,0.116513854510649,0.0292646321039611,0.0519623556167628,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SCIN",1186.81079151622,-0.422495463054529,0.217070061852711,0.0292928347951485,0.0520072545714473,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PACSIN1",276.052353403567,0.246064894974871,0.116267484223466,0.0292956816016347,0.0520072545714473,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RSPH4A",87.7384931203953,0.140916214408511,0.156781547754779,0.0293099171161907,0.0520274089329393,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SCFD1",3469.67858675606,-0.0945218622624193,0.0436039528355834,0.0293254624779683,0.0520498841837791,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CRACR2B",4528.66598453469,0.294409720833725,0.141300787998681,0.0293541741443523,0.0520957216451736,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM87A",6153.72313241354,-0.131230567682878,0.0613616012227218,0.0294090092327104,0.0521879075450978,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PFKM",2696.64139160066,-0.167496187023411,0.081589142337566,0.0294325736467626,0.0522245892401119,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CITED4",3433.10332887754,0.360539910054265,0.177385821654951,0.0294681765712593,0.0522826225238042,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CAMLG",3003.25264291773,-0.118425107960205,0.0528308008230352,0.0294746261468316,0.0522889254299355,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MEN1",2856.29795790004,-0.12325237671669,0.0566348458991333,0.0295208418505053,0.0523657665415008,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MGAT4B",5061.31226104024,-0.11864047295006,0.0527181230633426,0.0295673293116755,0.0524430745623458,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF74",932.723151378642,-0.125772417638792,0.0580685201385073,0.0295919263912515,0.0524815446040776,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPP1R1B",4443.60118527822,0.79825362989954,0.254906951882972,0.0296347290256318,0.0525522916273952,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RND1",1343.20705530721,-0.0283079264149232,0.115651597956962,0.0296416548069599,0.0525542463271924,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF746",1362.15332247065,-0.0905659549209259,0.0418942145124026,0.0296399183066439,0.0525542463271924,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"APMAP",12152.3350027619,-0.150025233183916,0.0717213401434396,0.0296520120772031,0.0525674458286453,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FANCL",896.899710423937,-0.164448575536132,0.0779934316726255,0.029709117673331,0.0526635105957524,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPP1R2",4233.71713607566,-0.134410972753093,0.0603573797344423,0.0298601195744634,0.0529207873330214,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RASL10A",58.4781243603787,0.282783154921473,0.136012121252258,0.0298646409428322,0.0529236037680097,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KMT5A",1701.07358811291,-0.108301425865815,0.0498891550757034,0.0298727981527466,0.0529328621499041,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TTC7B",691.194764878017,0.145741797542668,0.0673062852409334,0.0298834151777261,0.0529464769355824,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PGCKA1",333.27312932201,-0.401088484750664,0.203265338064565,0.029886688824312,0.0529470795632123,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PDGFC",2019.92246363997,-0.189213567711355,0.0914192737241108,0.0299039240946127,0.0529724139742532,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MIR647",27.6155106930028,-0.28764939162551,0.138643894163636,0.0299462859410742,0.0530422487684444,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
