"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"C12orf76",414.417068512904,-0.141057833126762,0.118491266311449,0.218757135401262,0.37337681454042,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM238",221.134845047682,-0.263208414976931,0.239137633483143,0.218790224381894,0.373397827385283,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SHISA5",9486.36549852082,0.17675335180247,0.146448934942368,0.218907781568212,0.373492048092883,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RFWD3",3810.82350979337,0.149379962958862,0.128888550195682,0.218889919839412,0.373492048092883,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC87",48.2583799983456,-0.217287195367833,0.188908984174906,0.218878029192721,0.373492048092883,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ABCA8",181.093821868427,0.336012288897921,0.34554502052583,0.21897570123353,0.373572463154336,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DUS2",704.583611401362,0.155947270545046,0.130385923323051,0.219200711591186,0.373920834172302,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MFN2",6714.50691920988,0.145632774491826,0.120137428980289,0.219285315679595,0.373994154700389,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KLB",69.9583519597962,0.247536215871137,0.221149703174332,0.219269801924557,0.373994154700389,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TLE5",9601.06035168034,-0.159460179848558,0.138468076041568,0.219368673179147,0.374052578478906,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CLIP4",1581.66978559458,-0.222863774569503,0.193283742892008,0.219382014198858,0.374052578478906,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ADAM33",114.060460541955,-0.30172945104416,0.290984912827736,0.21937082307144,0.374052578478906,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"UBXN2A",2112.11366596294,-0.13501198053815,0.111782408323023,0.219536088592288,0.37427976929058,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SYDE1",978.567966660273,-0.237223558233439,0.212028292338764,0.219694704231869,0.374408110929437,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KPNA2",13612.9682442519,0.162393657002954,0.13446536018966,0.219640109489373,0.374408110929437,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"WDSUB1",811.885505058854,-0.170289272402881,0.144009935360558,0.219680590149011,0.374408110929437,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZSCAN31",874.995205983585,-0.238694277795809,0.213884595827155,0.219666419881242,0.374408110929437,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZNRF1",1629.89004353031,-0.131970275968794,0.110984645311033,0.219776469358972,0.374511941100899,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ENO1",100870.360146324,-0.176108320019688,0.163808061093802,0.219851494980611,0.374604268161236,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CELF4",179.753750914943,-0.906124317665202,0.365794137438561,0.219920392735567,0.374686137452681,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SGTA",5248.07826280959,-0.157191020406107,0.125446224854643,0.220076370023664,0.374880800539836,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"FAM171A1",4590.89189442321,-0.207868592612331,0.183060399239614,0.220058401478087,0.374880800539836,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CDK12",4227.78761170789,-0.17330606075159,0.150702203008312,0.220165400526257,0.374996911464066,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TRIB1",5838.90913684043,0.214136435094442,0.175912966007923,0.220224119251981,0.375061376713168,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MAPK8IP3",2666.36008895498,-0.195540197184787,0.171066346208123,0.22026184861944,0.375080225717274,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PLIN2",6353.69364542335,-0.182639228604006,0.15953223902552,0.220297801037551,0.375080225717274,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"POGLUT1",1360.99642589794,0.1446582107843,0.121213032242079,0.220285352192683,0.375080225717274,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DHX9",14718.6481429202,-0.110050166497127,0.0923539865984316,0.220330454221852,0.375100283518463,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ABCD3",3700.92142067452,-0.165727622645726,0.140807582976488,0.220461761264516,0.375288274290482,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC17",535.713807460468,-0.161603321244999,0.139136105182262,0.220603520584457,0.375494020498511,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"BORA",407.505365849951,0.179673626995672,0.152728314372826,0.220632594642426,0.375507941880769,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"AMIGO2",1265.8135293609,-0.287717764371054,0.27289873486686,0.220779007503582,0.375721547712772,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RPL36",28411.5845860476,-0.208436177028841,0.180148898364726,0.220919839098354,0.375890023521732,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"AK4",3273.09919989665,-0.252052283976974,0.229831563975833,0.221042403917461,0.376027360923958,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PRR34-AS1",102.239683084755,-1.42467134044744,0.212321125155432,0.2213890640506,0.376510160883253,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MIRLET7BHG",102.239683084755,-1.42467134044744,0.212321125155432,0.2213890640506,0.376510160883253,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124905135",102.239683084755,-1.42467134044744,0.212321125155432,0.2213890640506,0.376510160883253,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF740",1961.10311880609,0.142140877798027,0.114229276225734,0.221444547874033,0.376568812063633,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PPIC",2090.78076265568,-0.199201126582698,0.170562429519028,0.221465459612739,0.376568812063633,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RENBP",831.991137114518,0.258385780826355,0.234759604291012,0.221587398704378,0.37674050540363,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MLH1",1837.02691945889,0.130266288608106,0.10901242894982,0.221749967675599,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM3",619.987527022768,-0.151744674129275,0.128495720088432,0.221711536032395,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"EDEM3",3667.78237817471,-0.164065556614634,0.139576076928366,0.221712808750311,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TRAPPC11",2241.56699858055,0.137008346290788,0.110656389483038,0.221792075484989,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"GPAT2",172.15253166714,-0.0563672304009157,0.315470366432463,0.221779564084376,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LOC128966744",172.15253166714,-0.0563672304009157,0.315470366432463,0.221779564084376,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MAFG",1943.96318644345,-0.154526129421101,0.130867949588312,0.221733570356418,0.376838932451615,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DOHH",852.879507960879,-0.227970529715383,0.202369401811517,0.221862912775986,0.376890160091871,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TRAF7",6435.73828846116,0.146734586559943,0.12099003488578,0.221885142383395,0.376890160091871,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SELENOP",1239.22472173761,0.291472606697226,0.275408174352135,0.221866862741764,0.376890160091871,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TM9SF4",7325.64426153904,-0.14041495855191,0.120407242138599,0.221932882070489,0.376907750623383,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM19",1382.20372274338,0.154000232921097,0.125348968385991,0.221937444610575,0.376907750623383,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF343",812.69456612166,-0.132250420962015,0.111151628759305,0.222063381415921,0.377057096308355,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SCNN1B",1484.65339763472,-0.325033850773158,0.333625216905543,0.222067347800769,0.377057096308355,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RAB9A",2416.54678105279,0.173857807836262,0.149163105476788,0.222120919241783,0.377076803296248,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"AFAP1L1",631.823835300506,-0.200012392631736,0.176011800709943,0.222119282445281,0.377076803296248,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CCNP",240.036982036998,0.310414901940127,0.304618378566383,0.222214011555227,0.3771992067308,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SMIM48",96.6691100866868,-0.283326100144628,0.267554240081611,0.222288194289551,0.377253861514545,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124900388",96.6691100866868,-0.283326100144628,0.267554240081611,0.222288194289551,0.377253861514545,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"EVA1CP5",47.4321345626822,0.32403543783818,0.328165450983822,0.222474299583988,0.377534054563158,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ANKRD13A",2851.08409143379,0.127536179210243,0.103994175783386,0.222594304881286,0.37770203503178,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CIAO3",1370.2700184308,-0.177710819785269,0.149387391870826,0.222650317620077,0.377761410304986,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TADA2A",1059.13062361315,-0.144065932949723,0.121808536991121,0.222747010261244,0.3778897877282,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"VTA1",3538.98152608434,-0.138683936337719,0.121660376495162,0.222798181524083,0.377940921292174,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ANKRD24",50.7299924860329,0.249503651153543,0.225730896907206,0.222862957163711,0.377979445374579,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"HAUS5",1695.71651902782,-0.158763109398216,0.136156659680463,0.222859874109379,0.377979445374579,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NUP205",6990.01177560295,0.165686934661314,0.131955488795511,0.222888208037829,0.37798659872113,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RBBP9",2473.22799206311,0.210335433156702,0.18114226035018,0.223196565819178,0.378438105890787,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"FZD4",1295.89513127215,-0.21518349007296,0.189646159756082,0.223471105969501,0.378867853337538,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PDRG1",1776.09661651665,-0.174785995707849,0.15358936104433,0.223518022720032,0.378899607971988,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TNFAIP8L3",292.907033498179,0.251602356507735,0.226368973992563,0.22353200399082,0.378899607971988,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NDUFS4",1487.32696834665,-0.156166274327049,0.132989662078623,0.223656590453669,0.379075034145326,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"GOSR2",2503.08164768139,-0.0962984853101778,0.0805557683231219,0.223808677412663,0.37918975598972,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"P4HB",47606.4345210728,-0.15843429440971,0.141774977879403,0.22379284577786,0.37918975598972,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"YPEL5",4768.13412282677,0.122178922539368,0.100867356322439,0.223915476452193,0.379252120812908,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NUDT7",58.927005061091,0.244545897746172,0.220655623082406,0.223929901171096,0.379252120812908,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"GOLIM4",3206.31961109673,-0.193320067533664,0.169428188360639,0.223924939914987,0.379252120812908,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"HRH1",466.739484565086,-0.224178456009921,0.200556740600928,0.223904035247269,0.379252120812908,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"FLNA",78538.1626159224,-0.190873213681904,0.178055410113838,0.223987164333617,0.379313355657692,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MID2",1224.93718571036,-0.190531750549234,0.166556693605733,0.224019372557315,0.37932864874085,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"IKZF5",1099.10478211547,-0.243284302328666,0.113240710413624,0.224038410646897,0.37932864874085,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ARHGAP35",7022.96962331749,-0.171452074134983,0.149769976274129,0.22406358600854,0.379335535012668,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RIPK2",3184.89720574094,0.176293896945011,0.148270496534238,0.224203736719933,0.37950130475595,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RETREG3",4501.87240346283,-0.121146506338965,0.10267211624574,0.224203246334309,0.37950130475595,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PARPBP",438.429368702373,0.180593021043182,0.15500476155706,0.224358607932205,0.379727683476141,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CYB5RL",397.341498315627,-0.158681958993605,0.135048270689101,0.224403470856089,0.379767847702682,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"FBXL15",501.763348607251,-0.235357982875562,0.212039993759928,0.224434813522987,0.379785125595254,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZBTB45",922.803236782621,-0.149818692735245,0.127547773271479,0.224510999963765,0.379878277031242,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"GNAL",276.310141319642,0.267165529538804,0.245156227422638,0.224612229454954,0.380013780411878,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CDC6",2023.40962235148,-0.166373757571269,0.146622105671876,0.224647237955882,0.380037231789999,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CDS1",2006.04612699301,-0.199676257943819,0.172817565692524,0.224877443022132,0.380355061510658,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PRPH2",34.7210393274156,-0.957020639117461,0.268697489075226,0.224923936226926,0.380397897415216,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MSANTD4",831.619721970631,-0.163472372097229,0.137321140418856,0.224983437270819,0.38046272242344,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KMT2A",4329.06387212848,-0.169585624329483,0.148772378627504,0.225210618417456,0.380778061555206,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CCZ1B",579.151749160128,-0.16671898559995,0.143143949130834,0.225214045276241,0.380778061555206,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF674",237.392794483243,-0.138059210792954,0.116865079385584,0.225233475840623,0.380778061555206,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"BRMS1L",556.146400658242,-0.142889499154385,0.120607789453815,0.225270962155045,0.380805611973315,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LMO7-AS1",77.6700450109756,-0.2646974882483,0.245902181343792,0.225397128346961,0.380983050557113,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PWWP2A",942.964223155517,0.126538108086984,0.107051224946625,0.225497209007593,0.381116368200457,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"IFT80",641.837216365012,-0.147834813824829,0.128372756733158,0.225522751911419,0.381123695185266,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CYB561D1",882.090194998046,-0.167930588514635,0.146904700767511,0.225644209867712,0.381293097840399,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KDM2A",9771.63487837144,0.10114810304543,0.0873357909196111,0.225693059010867,0.381339785961291,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LRRC59",9584.11969734134,-0.13097342208232,0.110900125704272,0.225717945735514,0.38134598127413,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC107",140.747053331595,-0.221205207391604,0.196193281828607,0.225884933171119,0.381592229180126,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ERCC6",1398.79234428298,-0.144756294699428,0.120399807458349,0.225954766998099,0.381674322560658,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MAP6",223.758805684373,-0.262199725461,0.243327636932726,0.226013173004335,0.38170122470265,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RUFY3",2283.18069666126,-0.155336886505572,0.136493897441061,0.226175516744552,0.381903618473772,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SORD",1157.64576591714,0.175277785501779,0.14786312434049,0.226168310382583,0.381903618473772,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D20",2967.98392011331,-0.126920960833526,0.10755982431895,0.226298777115634,0.382039955241433,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PRDX6-AS1",100.791951669894,-0.617162256634943,0.175596141160993,0.226284225695957,0.382039955241433,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KIF13A",3382.91376533302,-0.167711289652249,0.144604000960285,0.226407586931938,0.382187746078702,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RPS19",70264.4587170067,-0.220569895762431,0.174466966957895,0.226530479371498,0.382238191695047,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZFAND5",9153.46998231765,-0.130912481659799,0.113713892115186,0.226539230808388,0.382238191695047,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MICU3",92.8185202898921,-0.259270138782696,0.239390446026395,0.226503030420097,0.382238191695047,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TIMP4",89.1696230776827,-0.329758602418585,0.348437072982719,0.226543819472703,0.382238191695047,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PLEKHF2",2082.37909859163,0.162097600303837,0.134791638867951,0.226494344659617,0.382238191695047,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PTK2",10069.7172733212,-0.158187743106132,0.140430277400866,0.226714213350441,0.382489779207733,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"EMX2",73.0708852407647,-0.309957580028776,0.311276434173957,0.226737545479158,0.382493234751334,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PRXL2A",7015.80020190837,-0.212608730403404,0.180755543850545,0.226763200152244,0.382500607277641,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM218",727.828223674341,-0.148970717399496,0.127378675076983,0.226883558361616,0.382569526736467,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"C11orf68",2399.96744159408,-0.138706593067993,0.118354879467356,0.226846918388537,0.382569526736467,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MAFF",1588.64515494655,-0.233419086865171,0.210696939972057,0.226847496666348,0.382569526736467,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"HDAC4-AS1",19.2893877024331,-0.236922978479874,0.21435271510797,0.22688921128247,0.382569526736467,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KREMEN1",1573.76748399359,-0.229229409882933,0.206048097652886,0.226985090378423,0.38269528653632,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF585B",775.895513636178,-0.154117760540653,0.132127556840808,0.227067210593918,0.382797827540648,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NCBP2AS2",1380.92226848276,-0.171735733241393,0.146800475033337,0.227232982068741,0.383005432447697,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"HYLS1",709.878055596246,-0.174836025188298,0.151211632420987,0.227474696951541,0.383376890079353,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ATG16L2",768.164335747026,0.190469742267646,0.164120428396329,0.227506754058752,0.383379784058621,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00323",35.1578001814412,-0.283547064354223,0.271785263656458,0.227519080573434,0.383379784058621,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"COBLL1",1836.85978305455,-0.209804260543164,0.186718234564053,0.227779582003368,0.383701926541234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SESN2",994.521089146444,-0.201675767458879,0.176295672449804,0.227795662693697,0.383701926541234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM126A",930.36317605588,-0.16100129912556,0.137966272221454,0.227779079219389,0.383701926541234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PEA15-AS1",19.2866786796527,-0.22577338843635,0.203384824130878,0.227855591813111,0.38376690163762,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC25",553.441154174546,-0.126021348742929,0.106803401639029,0.227998554866494,0.383935722404963,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PHYKPL",1199.60083732919,0.195707152326009,0.16804451081251,0.227995882881385,0.383935722404963,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KLHL21",4406.64516932707,-0.198211510891034,0.175618927046156,0.228121471202161,0.384070728777781,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MSS51",72.7625508575789,-0.200582844763065,0.176639667509829,0.228163925931011,0.384106221349527,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZSCAN25",1070.45667916688,-0.111607011986135,0.0913485547336297,0.228222998150692,0.384140707491221,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MRPL20",3637.11951036562,-0.170093975279966,0.149198828348585,0.228227162310599,0.384140707491221,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PHRF1",3123.78905088078,0.158997206767202,0.131608716418954,0.228390594617585,0.384286980780049,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TJAP1",2154.39591740442,-0.119892239231433,0.102649629115517,0.228341730118674,0.384286980780049,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DAB2",3816.47707422095,0.202345451792051,0.176566812637581,0.228399601675572,0.384286980780049,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SLC1A2",335.793611208878,-0.33703705637405,0.314067329240389,0.228461529433145,0.384319212341389,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ORMDL1",2203.94395549171,-0.139988284276819,0.122653804975214,0.22844856524328,0.384319212341389,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105371689",40.8280118724182,-0.311513126710332,0.315909480607086,0.228626547763931,0.384560809609285,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PHOSPHO1",24.3644379061248,-0.396137030776412,0.230881835357876,0.228722665363634,0.384663057009683,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TSPAN10",233.605637515587,-0.251601275562068,0.232068845615009,0.228730144522034,0.384663057009683,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NAA80",379.336785236462,-0.167758121819724,0.144531227805374,0.228792034896935,0.38473113681415,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CDIP1",1767.64451187321,0.152497851330266,0.131950332042411,0.228890179869603,0.384856112957234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PAK1IP1",2128.27826395809,-0.163709958582381,0.14575061437372,0.228930601942732,0.384856112957234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"EPHA10",340.269989793182,0.296376865871048,0.292857218652813,0.22891115624081,0.384856112957234,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TIMM22",1432.18078891329,-0.131102345821454,0.112462952865397,0.229055038958609,0.385029286794983,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TRAPPC12",2351.82734095462,-0.138562746160435,0.118921449836428,0.229302383905457,0.385409010584078,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"GALNT3",3624.68390774257,-0.218334264063612,0.197031322057989,0.229334615714693,0.385410592941476,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"C3orf70",394.957463007797,-0.947734413020279,0.358352963637682,0.229346217846316,0.385410592941476,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LY6D",1506.88796587875,0.0349892659409686,0.405239240661786,0.22940312930146,0.385470185757508,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LIPE-AS1",46.5766103959737,-0.221428685312098,0.198837909876849,0.2295532167656,0.385650262549743,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"LOC101930071",46.5766103959737,-0.221428685312098,0.198837909876849,0.2295532167656,0.385650262549743,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MSRB1",2055.83502037813,0.220452260356008,0.193307292871911,0.229597128139443,0.38568797810749,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC85A",15.1301880985227,0.398403472051771,0.278893716840008,0.22965819045906,0.385745964906797,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"APMAP",8358.19432437987,-0.152773415805936,0.131151664234948,0.229674577068762,0.385745964906797,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DUS4L",291.164014405347,-0.143918285412375,0.123348902703536,0.229825232023028,0.385889037958178,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"DYNC2I1",1092.63267539932,-0.142296967374603,0.122348702742085,0.229845654794076,0.385889037958178,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"AZIN2",526.039852919082,-0.204068286474346,0.182317867481761,0.229821644019688,0.385889037958178,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"FAM43A",524.019910808943,-0.226836295743119,0.20591533668467,0.229939362308108,0.386010301731808,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"VANGL1",3011.93014800449,-0.144040152301119,0.128987119781995,0.230392762060545,0.386699199307934,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"KLK6",3073.15678285817,-0.358940389477998,0.426811069602516,0.230535430803557,0.386866395272269,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TEX29",22.2977818804649,-0.282295015544265,0.273320450192724,0.230653187751575,0.387027865273907,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PORCN-DT",10.0163566872197,-0.244144795038179,0.224619058754674,0.230800392468745,0.387238712823809,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MGAT4B",7399.25169924333,0.175440156931312,0.147900976989516,0.230860159330063,0.387302830780486,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"EIF3B",19803.9473831779,-0.15102174871965,0.129865490083236,0.230948132543143,0.387391273180057,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"MCF2L2P1",31.765664577034,-0.265252641673279,0.250700773088631,0.230955990253805,0.387391273180057,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ASPA",33.9788328544113,0.287172936879199,0.279292232357621,0.231135789042689,0.387656674277756,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"TMSB10",95289.6671799673,-0.175514217140893,0.169059975942964,0.231198520845673,0.387690394894368,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"SULT2B1",216.604493542138,-0.321161547210297,0.334803501794266,0.231199040792551,0.387690394894368,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"PDK4",1216.65233590144,0.304096620851097,0.30401006965142,0.231248148294077,0.387731680577592,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"A4GALT",1108.94274414983,0.251657904828939,0.232831861836478,0.23128838772421,0.387731680577592,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"NIPA2",2151.6889935009,0.138056669328054,0.117617536886506,0.231335581496522,0.387774623176383,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"ZMYM2",4801.20747740103,-0.151567910603374,0.135472014149073,0.231360411210967,0.387780073668372,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"RBM26",3437.73037763651,-0.137709897640284,0.116288947726705,0.231392502312675,0.3877900167358,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
"CALM1",14816.5363835018,-0.11511035011178,0.106245990334197,0.231409500833271,0.3877900167358,"Basal","High_Q4_vs_Low_Q1","NS",FALSE
