"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"C14orf180",36.099462704179,0.119135825286003,0.287587879533174,0.233960310612146,0.503342478623025,"Normal","IC1_vs_IC2","NS",FALSE
"SERPINB2",52.510179044355,-0.0922681293005145,0.280214243700083,0.234062944426511,0.503481903193843,"Normal","IC1_vs_IC2","NS",FALSE
"KCNN2",40.1825044573565,-0.176154136486573,0.220277598085041,0.234170524263465,0.503593424249087,"Normal","IC1_vs_IC2","NS",FALSE
"ERO1B",829.842682459667,-0.170039826916363,0.194415933254551,0.234151273438141,0.503593424249087,"Normal","IC1_vs_IC2","NS",FALSE
"UAP1L1",1136.97631254469,0.161485874576946,0.169453430233861,0.23424598927765,0.503695772517421,"Normal","IC1_vs_IC2","NS",FALSE
"TMED2",14436.8826355174,-0.144842244040211,0.143510526149508,0.234374248115974,0.503755325379332,"Normal","IC1_vs_IC2","NS",FALSE
"ABITRAM",936.672519544667,-0.123525509395615,0.115099076189701,0.234362716091453,0.503755325379332,"Normal","IC1_vs_IC2","NS",FALSE
"ADAMTS8",235.820594212885,-0.157365029331421,0.275355526453032,0.234401806589067,0.503755325379332,"Normal","IC1_vs_IC2","NS",FALSE
"BIN1",1770.56145542546,0.18228010465742,0.225369799206157,0.234309636168813,0.503755325379332,"Normal","IC1_vs_IC2","NS",FALSE
"NDNF",153.494738634099,-0.16639597408754,0.268020548465635,0.234473906439447,0.503826154966379,"Normal","IC1_vs_IC2","NS",FALSE
"ZC3H13",4630.9055345662,-0.147121020358979,0.146491925283103,0.234535104035213,0.503897736894582,"Normal","IC1_vs_IC2","NS",FALSE
"TDRD6",157.651405094836,0.171380133484629,0.272104789619111,0.234608981158197,0.503996540479051,"Normal","IC1_vs_IC2","NS",FALSE
"PGM2",1817.77559350421,0.153271026719339,0.154643469614154,0.23470860897428,0.504150632684441,"Normal","IC1_vs_IC2","NS",FALSE
"ACTA1",45.9674689643295,1.34389291673953,0.551006165112726,0.234757198965638,0.504195072796297,"Normal","IC1_vs_IC2","NS",FALSE
"TRAPPC10",1342.68856275848,0.168314009801779,0.183901034806747,0.234891035077309,0.5043626300953,"Normal","IC1_vs_IC2","NS",FALSE
"SLITRK4",220.408472861738,-0.156548917480003,0.275748309323445,0.234878844242122,0.5043626300953,"Normal","IC1_vs_IC2","NS",FALSE
"IK",4973.78624487623,-0.108845912121426,0.0979851167855236,0.235142202810935,0.504841956397339,"Normal","IC1_vs_IC2","NS",FALSE
"ABCC9",780.728467095416,0.177104122793818,0.260617128603526,0.235233564799653,0.504978112318191,"Normal","IC1_vs_IC2","NS",FALSE
"SCNN1D",212.425984131386,-0.16001023167526,0.273154041309963,0.235291091216465,0.504981628191537,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF528",868.475687653405,-0.162029260173171,0.175602903846172,0.235270938367497,0.504981628191537,"Normal","IC1_vs_IC2","NS",FALSE
"LYPLAL1",842.643638908523,-0.153730503440648,0.156695209037853,0.235392188402586,0.50513861021531,"Normal","IC1_vs_IC2","NS",FALSE
"HNRNPCP7",34.7008450130757,-0.167213381349948,0.186623352203636,0.23547954708243,0.50526607638644,"Normal","IC1_vs_IC2","NS",FALSE
"GNPTG",2848.48928536084,-0.147738978286815,0.1481733659128,0.23565528561757,0.505505779633407,"Normal","IC1_vs_IC2","NS",FALSE
"TUT1",643.07873568644,-0.174566570657832,0.217451823809011,0.235672577320813,0.505505779633407,"Normal","IC1_vs_IC2","NS",FALSE
"ADO",1538.87403078946,0.377916093549562,0.10910909640433,0.235764703276398,0.50563778221075,"Normal","IC1_vs_IC2","NS",FALSE
"KHDRBS1",9565.25280507609,-0.0931988993558592,0.0825698346718642,0.235865063456325,0.505792994152041,"Normal","IC1_vs_IC2","NS",FALSE
"POPDC3",18.1368817589677,1.42372802308989,0.570908873385266,0.236118995299886,0.506157338560407,"Normal","IC1_vs_IC2","NS",FALSE
"F8",1055.46723394579,0.169393057565476,0.186882871006871,0.236095401121623,0.506157338560407,"Normal","IC1_vs_IC2","NS",FALSE
"MIR1244-2",145.336168533164,-0.169101866904146,0.261351966765561,0.236172798365254,0.506212624748963,"Normal","IC1_vs_IC2","NS",FALSE
"RABL3",1598.01463894267,0.164350084976894,0.183683367349134,0.236261890023845,0.506302840732774,"Normal","IC1_vs_IC2","NS",FALSE
"LINC02236",19.0484558114524,0.179202878298598,0.242423062986047,0.236270923352304,0.506302840732774,"Normal","IC1_vs_IC2","NS",FALSE
"LOC100507403",48.7412236382645,0.151144385214951,0.284739999717516,0.236370531608876,0.50645623389898,"Normal","IC1_vs_IC2","NS",FALSE
"CCDC170",583.345062552464,-0.16903235281137,0.262501439860269,0.236470852220696,0.506491653973165,"Normal","IC1_vs_IC2","NS",FALSE
"CHRNA1",72.7826288805727,0.145296350288669,0.28619442047061,0.236471146288063,0.506491653973165,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF714",409.268665311285,0.177911927876102,0.214362813354774,0.236443444484846,0.506491653973165,"Normal","IC1_vs_IC2","NS",FALSE
"CCN4",2143.26854973585,0.156283050241818,0.286133374567032,0.23656590618774,0.506522397379397,"Normal","IC1_vs_IC2","NS",FALSE
"IMPDH1",3799.16663314588,0.173476832767843,0.191626003285832,0.236587634259367,0.506522397379397,"Normal","IC1_vs_IC2","NS",FALSE
"WRAP73",1008.28480587061,0.133709482993006,0.12778632971398,0.236597618077555,0.506522397379397,"Normal","IC1_vs_IC2","NS",FALSE
"UMODL1",47.7963704361748,-1.00637409777038,0.933082220398042,0.236575870391411,0.506522397379397,"Normal","IC1_vs_IC2","NS",FALSE
"EIF3B",11636.9032095085,-0.147855415583035,0.150341244235322,0.236763503817756,0.506794099040155,"Normal","IC1_vs_IC2","NS",FALSE
"UGDH",4437.53116005863,-0.175690474463113,0.222255740921865,0.236826386877399,0.506794099040155,"Normal","IC1_vs_IC2","NS",FALSE
"CDAN1",843.205946959869,-0.139224047014678,0.138380795201619,0.236839101851508,0.506794099040155,"Normal","IC1_vs_IC2","NS",FALSE
"PPID",1253.40580155992,-0.109336469804819,0.0997550879999711,0.236864753499704,0.506794099040155,"Normal","IC1_vs_IC2","NS",FALSE
"RPS10P15",20.173361200368,-0.175491488554083,0.235230498635556,0.236811722726383,0.506794099040155,"Normal","IC1_vs_IC2","NS",FALSE
"NOX5",66.0116626529911,-0.160973400819924,0.271889455094965,0.236948597432697,0.506913472736626,"Normal","IC1_vs_IC2","NS",FALSE
"ME1",816.978698583861,0.172395758317576,0.26622953049185,0.237070893784177,0.506964977600248,"Normal","IC1_vs_IC2","NS",FALSE
"SMN1",264.444263921173,-0.166150778862901,0.185903784851073,0.237084888810785,0.506964977600248,"Normal","IC1_vs_IC2","NS",FALSE
"SMN2",264.444263921173,-0.166150778862901,0.185903784851073,0.237084888810785,0.506964977600248,"Normal","IC1_vs_IC2","NS",FALSE
"UBE2L3",4961.69138195117,-0.135907172469062,0.133121348975835,0.23708087900759,0.506964977600248,"Normal","IC1_vs_IC2","NS",FALSE
"TERF1",1420.72791046034,-0.13584967227032,0.133425833456083,0.237135209425232,0.507012585130545,"Normal","IC1_vs_IC2","NS",FALSE
"LXN",1194.91095470001,0.174168044190827,0.200709961504284,0.237249065577858,0.507014783722749,"Normal","IC1_vs_IC2","NS",FALSE
"TUSC2",1429.81906935474,-0.147437352577791,0.14811153998213,0.237276521827419,0.507014783722749,"Normal","IC1_vs_IC2","NS",FALSE
"BHLHE41",4180.77841076265,-0.174586860304372,0.231209469793037,0.237256916205826,0.507014783722749,"Normal","IC1_vs_IC2","NS",FALSE
"CTDSP2",14034.2787895068,-0.145934571989336,0.1503546653136,0.237224408205898,0.507014783722749,"Normal","IC1_vs_IC2","NS",FALSE
"PKP4-AS1",55.1856722890624,-0.170074663232446,0.257561468839963,0.237247126012321,0.507014783722749,"Normal","IC1_vs_IC2","NS",FALSE
"GPI",11987.504146467,-0.161639215788971,0.19495139398557,0.23764775736065,0.507748004642268,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF175",553.382260700554,-0.142288059148781,0.141554857087189,0.237722082223023,0.507786731424615,"Normal","IC1_vs_IC2","NS",FALSE
"ACOT13",870.412467559238,-0.157978798217926,0.167195179924719,0.237713593552947,0.507786731424615,"Normal","IC1_vs_IC2","NS",FALSE
"PAK6",789.881652632274,-0.173506188132206,0.250584377843794,0.237851088187722,0.507802264329237,"Normal","IC1_vs_IC2","NS",FALSE
"BUB1B-PAK6",789.881652632274,-0.173506188132206,0.250584377843794,0.237851088187722,0.507802264329237,"Normal","IC1_vs_IC2","NS",FALSE
"C20orf144",13.049297470197,0.178108331060007,0.24405828781107,0.237869855987327,0.507802264329237,"Normal","IC1_vs_IC2","NS",FALSE
"EN1",450.183654282313,-0.0297698351270914,0.247868729695373,0.237824325738783,0.507802264329237,"Normal","IC1_vs_IC2","NS",FALSE
"NAV2",3113.76316302581,-0.172932620324479,0.254638556122764,0.237765954917456,0.507802264329237,"Normal","IC1_vs_IC2","NS",FALSE
"CDKN2B",1284.40258704233,0.16814351822299,0.27535617315363,0.237951107455731,0.507915717320165,"Normal","IC1_vs_IC2","NS",FALSE
"IQCC",184.47816205784,-0.155775644367251,0.163687753640347,0.238171738908318,0.508326620268361,"Normal","IC1_vs_IC2","NS",FALSE
"FMO1",757.12307354609,0.166673814856416,0.268930489952545,0.238270800641596,0.508477992252514,"Normal","IC1_vs_IC2","NS",FALSE
"EDIL3",2249.92846843672,-0.147096181405902,0.281038665719857,0.238332552620484,0.508549717605947,"Normal","IC1_vs_IC2","NS",FALSE
"NDUFS7",282.24448264973,-0.174191547673801,0.229436193361002,0.238426150415369,0.508551853997528,"Normal","IC1_vs_IC2","NS",FALSE
"CACNA2D1",1015.07022748331,-0.171482549190182,0.252492162102017,0.238474263226996,0.508551853997528,"Normal","IC1_vs_IC2","NS",FALSE
"CFAP184",176.879322061943,-0.172259470865716,0.25079538302767,0.23842281535147,0.508551853997528,"Normal","IC1_vs_IC2","NS",FALSE
"SCAF8",2173.14498831493,-0.14930049979559,0.153397328114539,0.238440959017402,0.508551853997528,"Normal","IC1_vs_IC2","NS",FALSE
"LIMK2",6826.6460518277,-0.160531285872605,0.182435416058341,0.238511665319574,0.508571599290858,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF780B",711.487763686139,-0.157483959072342,0.16713433153963,0.238647410483581,0.508801009302595,"Normal","IC1_vs_IC2","NS",FALSE
"MAP1B",4795.10426730557,-0.173308552668294,0.216810990087098,0.238748740624689,0.508896967660858,"Normal","IC1_vs_IC2","NS",FALSE
"QRFP",19.017955467898,-0.172675259373092,0.251547332485309,0.238739180476107,0.508896967660858,"Normal","IC1_vs_IC2","NS",FALSE
"ZSWIM3",270.713543708806,0.136975353348983,0.132429817157541,0.239031608416607,0.509439815508492,"Normal","IC1_vs_IC2","NS",FALSE
"KLK14",72.7311347355492,-0.125242058154115,0.28491072865776,0.239071847763026,0.509465490675195,"Normal","IC1_vs_IC2","NS",FALSE
"C3orf38",923.979366791813,0.124022636954401,0.11587234990789,0.23918751342461,0.509651875379804,"Normal","IC1_vs_IC2","NS",FALSE
"LIPE",1507.01402361251,0.164760786962514,0.277824210626062,0.239291742309006,0.509676797768925,"Normal","IC1_vs_IC2","NS",FALSE
"CARF",455.715621910265,-0.159613860347181,0.172736407805671,0.239312026399719,0.509676797768925,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF98",52.906604594265,-0.146996147934944,0.280739264472829,0.23923743301954,0.509676797768925,"Normal","IC1_vs_IC2","NS",FALSE
"PPP2R2A",2878.92265141234,-0.124891094996819,0.119057192059205,0.239283436401987,0.509676797768925,"Normal","IC1_vs_IC2","NS",FALSE
"PCDHA6",38.0392912300371,-0.139611756700329,0.283157538609041,0.2395667378203,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"CHCHD3",2078.3117189586,0.122803119576933,0.115824170790182,0.239501852373638,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"RMDN2",244.164394293884,-0.168307919003801,0.194399974486837,0.239514262506587,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"IQSEC1",4537.67306971281,0.126482970137496,0.119378012264687,0.239417281629833,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"ATOH8",383.704553745617,-0.17158815683851,0.250511492932849,0.239593265028962,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"SIAH2",2446.94028157436,-0.17290472230881,0.243690929800183,0.239541907099482,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"SULT1A1",669.820295347788,-0.173929757805213,0.236765313597637,0.239401356452549,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF480",966.603404690386,-0.157323531552547,0.167427822889236,0.239543257006872,0.509735094459427,"Normal","IC1_vs_IC2","NS",FALSE
"CEACAM16-AS1",36.8934072883871,-0.164482894098776,0.26732751338627,0.23966719846243,0.509772356804917,"Normal","IC1_vs_IC2","NS",FALSE
"GYG2",901.1954567431,0.175170983790083,0.257534421021287,0.239746245548365,0.509808120189583,"Normal","IC1_vs_IC2","NS",FALSE
"TBC1D2",1644.77674949901,0.18066851264803,0.24032826512837,0.23976864664331,0.509808120189583,"Normal","IC1_vs_IC2","NS",FALSE
"POLR3G",153.324286898191,-0.153135034583033,0.159766931531825,0.239754166347906,0.509808120189583,"Normal","IC1_vs_IC2","NS",FALSE
"PPOX",876.574273565255,-0.164212597591928,0.183665446582468,0.239892629792603,0.510011730939074,"Normal","IC1_vs_IC2","NS",FALSE
"STXBP6",112.169525697326,-0.168821951108469,0.256082680973599,0.239961997753365,0.510039198000595,"Normal","IC1_vs_IC2","NS",FALSE
"OPLAH",1214.66341499748,-0.172353137454361,0.245943208899799,0.239936618143589,0.510039198000595,"Normal","IC1_vs_IC2","NS",FALSE
"NFATC3",1143.55375480355,0.170732087569853,0.194262745682711,0.24000982584683,0.510080861211109,"Normal","IC1_vs_IC2","NS",FALSE
"PTPRK",6016.47609979975,-0.169000419453308,0.198163746498161,0.240097578921268,0.510175424314516,"Normal","IC1_vs_IC2","NS",FALSE
"TPM4",40559.4663933577,0.171195667107905,0.184569334751351,0.240110784339271,0.510175424314516,"Normal","IC1_vs_IC2","NS",FALSE
"RACGAP1",1333.05354078067,0.176919705944839,0.206382107424066,0.240145750436579,0.510189731500049,"Normal","IC1_vs_IC2","NS",FALSE
"TBX5-AS1",196.662977577046,0.171848467226628,0.265639167282017,0.240192550138101,0.510229172863009,"Normal","IC1_vs_IC2","NS",FALSE
"PPP1R15A",4213.38531772072,0.169598856187203,0.203718276801346,0.24034000919262,0.510302468114185,"Normal","IC1_vs_IC2","NS",FALSE
"UBE2G1",2546.90811568053,-0.132380802190689,0.127745036392904,0.240333993342003,0.510302468114185,"Normal","IC1_vs_IC2","NS",FALSE
"PHACTR4",3231.65611738286,-0.126586510514376,0.121697276113108,0.240280561279862,0.510302468114185,"Normal","IC1_vs_IC2","NS",FALSE
"ZBTB25",701.449790924655,0.115360486714412,0.107476665926993,0.240402556680125,0.510315353197057,"Normal","IC1_vs_IC2","NS",FALSE
"RPAP2",1344.57487001798,-0.148583339441093,0.152135053268828,0.240392600479409,0.510315353197057,"Normal","IC1_vs_IC2","NS",FALSE
"FILIP1",158.950460231595,0.176011031048286,0.219334703853962,0.240469288981815,0.510397054403381,"Normal","IC1_vs_IC2","NS",FALSE
"USP46-DT",110.80572264079,-0.155579060856016,0.164670874768694,0.240584602137218,0.510581837371894,"Normal","IC1_vs_IC2","NS",FALSE
"AFF4",6866.38083417294,-0.158081827680833,0.193046935698311,0.240724708339957,0.510819187929939,"Normal","IC1_vs_IC2","NS",FALSE
"CSNK1G2",3479.54823652395,0.164321342700551,0.179783334991108,0.240757384985174,0.510828543391696,"Normal","IC1_vs_IC2","NS",FALSE
"POLR2C",2773.54142515335,-0.108498005574812,0.0998533172431928,0.240912444680119,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF430",627.887169592745,0.14678498573678,0.143693739135401,0.240952195589559,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"MCHR1",42.5473270832457,-1.57291105935149,0.466509333431823,0.240989790746343,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"ASTN2",913.989048396459,-0.170645467976223,0.24851115087489,0.240962149894315,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"MEMO1",105.510272509889,-0.163919012058159,0.182952315153696,0.240859699343159,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"KCNJ3",74.9064312162338,-0.396136804243798,1.09509850591288,0.24094574124335,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"CCDC188",27.9613824630341,-0.264135269823934,0.319989274048456,0.240985338035383,0.510901749011868,"Normal","IC1_vs_IC2","NS",FALSE
"MSC",628.547230880644,0.160285614531023,0.278054583196984,0.241032085031853,0.510931473150805,"Normal","IC1_vs_IC2","NS",FALSE
"S100A2",808.979309748152,2.05206266236874,0.669058642443002,0.241187425407241,0.511200793400687,"Normal","IC1_vs_IC2","NS",FALSE
"CLASRP",1967.76013445413,-0.172480120935482,0.215256398230612,0.241251771739496,0.511277209699123,"Normal","IC1_vs_IC2","NS",FALSE
"KLHL12",2132.65033320648,-0.115337073277489,0.107746006924351,0.241318936336592,0.511299624638124,"Normal","IC1_vs_IC2","NS",FALSE
"GPS1",4695.0306192025,-0.156083612382763,0.17465910262658,0.24129223305748,0.511299624638124,"Normal","IC1_vs_IC2","NS",FALSE
"TST",1555.99071530104,-0.172792461722815,0.227985270594494,0.241365436059922,0.511338194025657,"Normal","IC1_vs_IC2","NS",FALSE
"LOC100507053",102.217543890792,-0.173416843579401,0.234214452555652,0.241461015380164,0.511480718431011,"Normal","IC1_vs_IC2","NS",FALSE
"TOB1-AS1",29.034087961616,-0.169990379285622,0.251746386320552,0.241566220269183,0.511643596634365,"Normal","IC1_vs_IC2","NS",FALSE
"RPL17P47",46.0857577403229,-0.150004425849912,0.155196562146693,0.241609446108395,0.511675178791141,"Normal","IC1_vs_IC2","NS",FALSE
"FBXL17",1416.4887429766,-0.145570088767437,0.147320167044824,0.241714939351434,0.511778637260664,"Normal","IC1_vs_IC2","NS",FALSE
"ADGRG2",167.405181871935,-0.141346855114252,0.281778103133624,0.241697987528642,0.511778637260664,"Normal","IC1_vs_IC2","NS",FALSE
"BAX",2277.00554124054,0.167539685132636,0.187842153641569,0.241762206800147,0.51181874872135,"Normal","IC1_vs_IC2","NS",FALSE
"GPR162",189.070186794258,-0.166653053597541,0.260928180920688,0.241816982264954,0.511874743646479,"Normal","IC1_vs_IC2","NS",FALSE
"SLC2A9",498.432841729801,-0.170088155307633,0.251717971714305,0.241860546598621,0.511906996671783,"Normal","IC1_vs_IC2","NS",FALSE
"LEMD3",1790.53334879909,-0.147603780724698,0.151177046177736,0.241901442278803,0.511933594498215,"Normal","IC1_vs_IC2","NS",FALSE
"PHLDA3",3312.52360927992,-0.169760788140061,0.203786512164905,0.241941303205675,0.511957996514023,"Normal","IC1_vs_IC2","NS",FALSE
"N4BP2L2",4086.9016154869,-0.141304731110159,0.141512636432633,0.242036206533613,0.512098851219871,"Normal","IC1_vs_IC2","NS",FALSE
"TEX261",4995.36049955179,-0.114607787267166,0.108483254987431,0.242325679865921,0.512651294879074,"Normal","IC1_vs_IC2","NS",FALSE
"PPP2R3A",1669.08377952557,-0.167450000545784,0.195629629681941,0.242393565257895,0.512674873335138,"Normal","IC1_vs_IC2","NS",FALSE
"SLC11A2",4347.22451658042,-0.171860172929991,0.214785323529938,0.242375035078029,0.512674873335138,"Normal","IC1_vs_IC2","NS",FALSE
"MET",2900.78770578166,-0.172941827868852,0.250215593570914,0.242456142557373,0.512747214997575,"Normal","IC1_vs_IC2","NS",FALSE
"MEF2D",4352.1455787869,0.113334767084587,0.10503992405095,0.242519508245003,0.512821206821373,"Normal","IC1_vs_IC2","NS",FALSE
"GSE1",5112.91999767189,-0.155043664868401,0.167223442799595,0.242586429069123,0.512902697988549,"Normal","IC1_vs_IC2","NS",FALSE
"FGFBP1",110.590339672222,-0.130868955696489,0.285132029091118,0.24261981927109,0.512913284282624,"Normal","IC1_vs_IC2","NS",FALSE
"PET117",17.570791551514,-0.166561080241672,0.260172858862244,0.242649076489816,0.512915131740258,"Normal","IC1_vs_IC2","NS",FALSE
"AGAP7P",23.5792816599305,-0.137140133365588,0.282234729072337,0.242711140569241,0.512986318272135,"Normal","IC1_vs_IC2","NS",FALSE
"RC3H2",3034.78135666834,0.154046736124912,0.161177961170046,0.242757875294369,0.513025092321898,"Normal","IC1_vs_IC2","NS",FALSE
"GHITM",8027.45211854663,0.14419825555032,0.140237072693774,0.242790181553332,0.513033368902043,"Normal","IC1_vs_IC2","NS",FALSE
"RPS10P5",24.4595551624708,-0.16020807368341,0.269513832460054,0.24285776025433,0.513062094642835,"Normal","IC1_vs_IC2","NS",FALSE
"COL14A1",14415.2676558693,-0.155364734347477,0.255925375609083,0.242871974707147,0.513062094642835,"Normal","IC1_vs_IC2","NS",FALSE
"ATP6AP1-DT",270.887903171653,-0.17145891573699,0.24255199355725,0.242924432502019,0.513062094642835,"Normal","IC1_vs_IC2","NS",FALSE
"RPL8P4",12.5696777829806,-0.150048350798935,0.276777880936088,0.242939704230684,0.513062094642835,"Normal","IC1_vs_IC2","NS",FALSE
"DSCAM-AS1",71.5054107980556,-0.00770481024682242,0.264763020711985,0.242945733155816,0.513062094642835,"Normal","IC1_vs_IC2","NS",FALSE
"KIAA0825",166.492051702984,-0.171971807966288,0.240657436330229,0.243089543441557,0.513245839412592,"Normal","IC1_vs_IC2","NS",FALSE
"MYO9A",2407.27901064687,-0.16893746729947,0.201183393418524,0.243272777950312,0.513512717012042,"Normal","IC1_vs_IC2","NS",FALSE
"IGKV2-30",351.493817628076,0.162577961033,0.275294763371612,0.243251751449552,0.513512717012042,"Normal","IC1_vs_IC2","NS",FALSE
"GALC",1838.69509055727,-0.158040871028469,0.171840732473934,0.243590878787836,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"SQLE",3839.00929827108,-0.150774017090618,0.274654616390148,0.243523723450427,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"ZKSCAN1",7341.86980218112,-0.150869363615586,0.159105332368067,0.243483982318668,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF391",322.881400205433,-0.171830892484623,0.218850236041655,0.2434741994565,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"SNX6",3281.8142362505,0.153421480970587,0.16058863721335,0.243642266020899,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"KRAS",2145.0715209555,0.143971174173686,0.144633685589012,0.24358702136483,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"MICU2",2119.93354252351,-0.115495979745471,0.108495030402915,0.243652482498906,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"HSPA12A",988.882316790956,-0.141325297734692,0.140661201837049,0.243477975500875,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"HRH1",769.950816932046,0.172369926175037,0.26151694963603,0.243536059359697,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"FNDC10",923.173003445296,-0.169198566949287,0.250963827746149,0.243570771251523,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"PABPC4L",157.42400984939,-0.171491974604639,0.242514582569909,0.243672107074556,0.513635675602974,"Normal","IC1_vs_IC2","NS",FALSE
"NASP",4931.17996610999,0.139732970813685,0.140556530552863,0.243743083496768,0.513725362942628,"Normal","IC1_vs_IC2","NS",FALSE
"ICE2",1997.83884489936,-0.125589924618909,0.120938725695074,0.243918922902546,0.513916154339735,"Normal","IC1_vs_IC2","NS",FALSE
"IER3",1905.86692825645,0.178205288843304,0.231773026749812,0.243891267125512,0.513916154339735,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF219",1522.23515199951,-0.171691004492384,0.248505768297665,0.243874834052191,0.513916154339735,"Normal","IC1_vs_IC2","NS",FALSE
"CNPY4",874.670030556341,0.158986489100338,0.170359886110312,0.243969688320674,0.513963189279889,"Normal","IC1_vs_IC2","NS",FALSE
"PHKB",4258.66100937203,-0.153305687116949,0.16260718499797,0.244087647587484,0.514031916973945,"Normal","IC1_vs_IC2","NS",FALSE
"LZTFL1",1490.68153458225,-0.156957915103692,0.169786925531565,0.244067938571569,0.514031916973945,"Normal","IC1_vs_IC2","NS",FALSE
"RN7SKP80",17.9964415931172,-0.149077138549801,0.278197445202354,0.244080873121003,0.514031916973945,"Normal","IC1_vs_IC2","NS",FALSE
"FAM110A",1598.79046006062,-0.170898693501315,0.22118963388509,0.244125486510291,0.514046568437006,"Normal","IC1_vs_IC2","NS",FALSE
"AMOT",2323.96289988433,-0.168117270522996,0.25213773121886,0.244151496701611,0.514046568437006,"Normal","IC1_vs_IC2","NS",FALSE
"ARFGEF3",4249.51635250214,-0.168703906926785,0.251852777937463,0.244205607846195,0.514100598717217,"Normal","IC1_vs_IC2","NS",FALSE
"CBX7",2283.55415322411,-0.163728496391815,0.193683557730883,0.24425660835223,0.514148068670139,"Normal","IC1_vs_IC2","NS",FALSE
"CPEB2",1592.35355282982,-0.170285577478597,0.211055063232632,0.244330591651726,0.514243899573532,"Normal","IC1_vs_IC2","NS",FALSE
"PLD6",155.644092812707,-0.169058311212643,0.204045951098992,0.24438380973323,0.514296008581484,"Normal","IC1_vs_IC2","NS",FALSE
"PPP6C",4231.41516842362,-0.114342309466904,0.107477174713794,0.244441981956372,0.514358530034187,"Normal","IC1_vs_IC2","NS",FALSE
"S100A13",701.022358235212,-0.171604492697228,0.224736925980756,0.244690331761552,0.514641834311259,"Normal","IC1_vs_IC2","NS",FALSE
"MAGOH-DT",31.336192011059,-0.166515955234791,0.193922124665055,0.244690534027023,0.514641834311259,"Normal","IC1_vs_IC2","NS",FALSE
"PITPNA-AS1",15.3771526989875,-0.169311598686291,0.251144352589575,0.244650319203198,0.514641834311259,"Normal","IC1_vs_IC2","NS",FALSE
"PRPF19",8122.30459679641,-0.136467203664226,0.135653320558494,0.24472989218565,0.514664713334909,"Normal","IC1_vs_IC2","NS",FALSE
"LINC01504",60.2231012609825,0.175897115296403,0.235742546778079,0.24476155662384,0.514671409093486,"Normal","IC1_vs_IC2","NS",FALSE
"NABP2",1751.35528035644,-0.15220433249874,0.161377292806304,0.24487948450093,0.514845684813189,"Normal","IC1_vs_IC2","NS",FALSE
"NLRX1",1185.11704912983,-0.150263974013236,0.1571361095739,0.24490141700261,0.514845684813189,"Normal","IC1_vs_IC2","NS",FALSE
"C11orf71",373.31489045553,-0.166521815764942,0.195968169099884,0.244938194585409,0.514863105077693,"Normal","IC1_vs_IC2","NS",FALSE
"TRIP11",2952.83385715167,-0.159483295883969,0.176310990459304,0.244974560522535,0.514879656106388,"Normal","IC1_vs_IC2","NS",FALSE
"CAMSAP2",2961.86226671975,-0.156134225144654,0.17830050132044,0.245140932503544,0.515054419478675,"Normal","IC1_vs_IC2","NS",FALSE
"TCP1",7444.87642556164,-0.132848940750831,0.130775417124924,0.2451338066195,0.515054419478675,"Normal","IC1_vs_IC2","NS",FALSE
"GGTA1",844.993418827031,0.175173269434434,0.217953684147909,0.245143216309894,0.515054419478675,"Normal","IC1_vs_IC2","NS",FALSE
"PTGIS",2658.39505102116,0.1703816425525,0.263727111494295,0.245250370812599,0.515219652517376,"Normal","IC1_vs_IC2","NS",FALSE
"FIBCD1",131.065323819043,-0.00915882533269437,0.253668578028725,0.245289900591946,0.515241426171759,"Normal","IC1_vs_IC2","NS",FALSE
"NME3",2294.62476355021,-0.167724234799581,0.253048975383755,0.245431425676869,0.515360364095596,"Normal","IC1_vs_IC2","NS",FALSE
