"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","subtype","comparison","gene_set","direction","significant","pathway_clean","n_leading"
"REACTOME_SIGNALING_BY_NTRKS",0.805235182027881,1,0.00714989938947703,0.482370092335223,0.864596546926525,126,"FYN,LYL1,EGR2,ID1,MEF2C,SGK1,ID3,RAPGEF1,PTPRO,ADCYAP1R1,EGR3,FOSB,DNM3,MAPK11,EGR1,JUNB,RAP1A,RRAD,PCSK5,ID4,RPS6KA3,NTRK1,DUSP7,RALGDS,FOS,SRF,BAX","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NTRKS",27
"REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS",0.678886807599679,1,0.0142167762845121,0.525619411331762,0.864308291125189,15,"IL11RA,JAK2,TYK2,OSM,LIF,LIFR","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"IL 6 TYPE CYTOKINE RECEPTOR LIGAND INTERACTIONS",6
"REACTOME_INTERLEUKIN_1_SIGNALING",0.788990825688073,1,0.00760566625042403,0.476432558615842,0.855306800846591,98,"NLRC5,IL1R2,SAA1,S100B,NFKB2,IRAK2,RPS27A,UBA52,AGER,NFKBIB,MYD88,NFKBIA,MAP3K3,USP18,CASP8,TRAF2,IL1B,IKBIP","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 1 SIGNALING",18
"REACTOME_SIGNALING_BY_MET",0.805882352941176,1,0.122637391177921,-0.247803488708891,-0.848875308766525,78,"COL2A1,PTK2,LAMA3,DOCK7,COL24A1,COL11A1,LRIG1,FN1,PTPN11,SH3GL2,STAM2,ITGA2,SHC1,USP8,CRKL,HGS,GAB1,LAMC2,HPN,CRK,ITGA3,SRC,GRB2,MUC20,RANBP9","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY MET",25
"REACTOME_SIGNALING_BY_ERBB2",0.734976724502751,1,0.00956566522127994,0.476803803960254,0.848457319051736,49,"FYN,MATK,HBEGF,RPS27A,PRKCA,UBA52,EGFR","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY ERBB2",7
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0.771115211152112,1,0.00828005523556047,0.471134809347304,0.843821534174439,69,"GNGT2,GNG2,GNG11,CAV1,HBEGF,CAV2,NOS3,GNAI2,MMP3,EGFR,FOS,SRF,MMP7,GNB4,MMP2,SPHK1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EXTRA NUCLEAR ESTROGEN SIGNALING",16
"REACTOME_SIGNALING_BY_NODAL",0.681962025316456,1,0.0316150962454774,-0.358527323681089,-0.839450577402951,15,"ACVR2B,SMAD2,SMAD4,ACVR1B","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY NODAL",4
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",0.725053078556263,1,0.0114236685299039,0.482046177790265,0.82699685259128,25,"HBEGF,RPS27A,UBA52,EGFR,CDC37,PLCG1,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY EGFR IN CANCER",8
"REACTOME_SIGNALING_BY_HIPPO",0.714006832601269,1,0.0348573052682053,-0.331973620946338,-0.822337426531391,19,"YWHAE,WWC1,MOB1B,AMOT,STK3,DVL2,TJP1,LATS1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY HIPPO",8
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",0.710915382195659,1,0.0267027529799805,-0.379548531783841,-0.818295231838335,11,"BTRC,PRLR,PTPN11","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"PROLACTIN RECEPTOR SIGNALING",3
"REACTOME_SIGNALING_BY_PDGF",0.773561169933955,1,0.00859995114271887,0.457692270703054,0.816120716475666,53,"STAT1,COL4A4,THBS4,RAPGEF1,COL6A6,STAT5A,NCK1,PDGFRA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY PDGF",8
"REACTOME_EPH_EPHRIN_SIGNALING",0.826884116693679,1,0.00684580993854876,0.452683504834836,0.812173636059071,88,"FYN,LYN,EPHB6,EPHB2,ARPC2,EPHB1,ARPC1B,ARPC4,EPHA4,ACTB,PAK3,MYL6,MMP2,MYL9,EFNB2,LIMK1,ACTR3,AP2S1,CFL1,CLTB,SDCBP,NCK2,HRAS,CLTA,EPHA2,CLTCL1,MYH11,MYL12A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EPH EPHRIN SIGNALING",28
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",0.736393442622951,1,0.0127509473168198,0.48726264171336,0.805342150810512,16,"PIM1,STAT5A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FLT3 ITD AND TKD MUTANTS",2
"REACTOME_SIGNALING_BY_LTK",0.724807953004971,1,0.0149818440064043,0.50612751806914,0.803717427310378,10,"ALKAL2,LTK","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY LTK",2
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY",0.729151399677561,1,0.0145010752130249,0.499840518731359,0.801923978410728,11,"RPS27A,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ALPHA PROTEIN KINASE 1 SIGNALING PATHWAY",2
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING",0.760925751879699,1,0.0106417106428041,0.460789005303923,0.79148223667679,26,"TGFBR2,TGFB1,PPP1R15A,RPS27A,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DOWNREGULATION OF TGF BETA RECEPTOR SIGNALING",5
"REACTOME_SIGNALING_BY_PTK6",0.803338933221336,1,0.00799563025254039,0.440677237067317,0.785120394789155,52,"ELMO1,SOCS3,EPAS1,HBEGF,GPNMB,RPS27A,UBA52,EGFR,LRRK2,NR3C1,PXN,NRG2,KHDRBS3,ARAP1,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY PTK6",16
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",0.81311196253725,1,0.00802008935687322,0.43098470162188,0.765360093249244,47,"TGFBR2,TGFB1,LTBP4,PPP1R15A,RPS27A,FKBP1A,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TGF BETA RECEPTOR SIGNALING ACTIVATES SMADS",7
"REACTOME_SIGNALING_BY_BMP",0.794501397949674,1,0.00985301737704124,0.438931190675393,0.756536885504474,27,"ACVRL1,CHRDL1,SMAD9,BMP2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY BMP",4
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS",0.781466113416321,1,0.0112603240687587,0.446317692816626,0.749021824109529,19,"SH3KBP1,RPS27A,MET,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"LISTERIA MONOCYTOGENES ENTRY INTO HOST CELLS",4
"REACTOME_HEME_SIGNALING",0.828516377649326,1,0.00779753818197389,0.419677874555289,0.74444452645821,45,"LY96,TLR4,MEF2C,HBA2,HMOX1,HBB","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"HEME SIGNALING",6
"REACTOME_SIGNALING_BY_RETINOIC_ACID",0.81549856290073,1,0.00860439666129689,0.422708621571725,0.742833634195851,36,"ALDH1A1,FABP5,ALDH1A2,PDK4,RDH5,DHRS3,PPARD,ADH1C","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY RETINOIC ACID",8
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",0.810741984025929,1,0.00943733748654792,0.429411558259043,0.741884439668456,28,"MATK,HBEGF,RPS27A,UBA52,EGFR,CDC37,NRG2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DOWNREGULATION OF ERBB2 SIGNALING",7
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.812362541960875,1,0.00940587270909402,0.427773395326201,0.739054223373291,28,"APOE,S100B,HBEGF,CXCL12,STAT5A,MXD4","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NUCLEAR SIGNALING BY ERBB4",6
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",0.788296276087846,1,0.0123314809544251,0.450153010768257,0.735999421406737,14,"HBEGF,EGFR,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SHC1 EVENTS IN EGFR SIGNALING",4
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",0.965896589658966,1,0.0027188070219308,0.409417864858062,0.731182516450832,194,"CXCR4,MYO9B,SLIT2,RPS27A,ROBO3,PRKCA,RPS19,RPS29,RPL13,RPL18A,RPL35,UBA52,CXCL12,RPL21,RPS28,RPLP2,RPS9,RPS11,RPS12,NCK1,RPL28,FAU,RPL13A,RPS7,RPL18,RPS16,RPL36,RPL27A,RPS27,RPS20,RPL10,PAK3,RPL36AL,RPL11,RPL34,PFN1,RPL9,RPL37,SLIT3,RPS15,ROBO1,RPL35A,RPL37A,RPS21,RPS26,RPL32,RPL39,RPS14,RPL41,RPL6,RPSA,RPL22L1,RPL31,VASP,RPL10A,NRP1,RPS25,RPS5,RPS6,NCK2,RPS8,RPS15A,RPL7A,RPS3,RPL12,LHX2,RPL27,PSMC3,RPL38,PSMC5","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY ROBO RECEPTORS",70
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",0.807867273213808,1,0.0116881868355443,0.434564537630087,0.714581168056591,15,"HBEGF,EGFR,NRG2,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GRB2 EVENTS IN ERBB2 SIGNALING",5
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3",0.865819209039548,1,0.0303969601030789,-0.286566858310178,-0.699157186539382,18,"PTPN11,SHC1,GAB1,FGFR3,GRB2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR3",7
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",0.826857789513391,1,0.010411890159306,0.413737812200692,0.694345431035765,19,"RPS27A,UBA52,EGFR,CDC37,PLCG1,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CONSTITUTIVE SIGNALING BY LIGAND RESPONSIVE EGFR CANCER VARIANTS",6
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS",0.891802601693165,1,0.00573083070293744,0.386895602237167,0.692341973300855,62,"APBB1IP,VWF,ARRB2,CSK,RAP1A,JAK2,QKI,ACTB","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY BRAF AND RAF1 FUSIONS",8
"REACTOME_FLT3_SIGNALING_IN_DISEASE",0.852516309412861,1,0.00873559823504071,0.397327326923866,0.684828931783751,27,"PIM1,RPS27A,UBA52,STAT5A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"FLT3 SIGNALING IN DISEASE",4
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.857889113142586,1,0.00894048794908399,0.39036466948639,0.667600503289203,24,"SEMA4D,MET,RRAS,MYL6,MYL9,LIMK1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SEMA4D IN SEMAPHORIN SIGNALING",6
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.928723945094052,1,0.00444482445438982,0.367942915532664,0.659684701319408,79,"APBB1IP,VWF,ARRB2,CSK,MRAS,RAP1A,JAK2,MAP3K11,QKI,ACTB,DUSP7","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ONCOGENIC MAPK SIGNALING",11
"REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER",0.856837035054857,1,0.0108124769074875,0.39675916232116,0.652415466744657,15,"RPS27A,NOTCH1,UBA52,DLL1,DLL4,JAG2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH1 HD DOMAIN MUTANTS IN CANCER",6
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",0.925488180883864,1,0.0307874726068993,-0.256661371593643,-0.647045727097872,20,"FGF10,PTPN11,SHC1,GAB1,GRB2,FGFR2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR2",8
"REACTOME_SIGNALING_BY_ERBB4",0.907638595006348,1,0.00587364644944421,0.359753235266684,0.640169526709573,49,"APOE,S100B,HBEGF,RPS27A,UBA52,CXCL12,STAT5A,MXD4,EGFR,GABRQ","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY ERBB4",10
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.92175010517459,1,0.0272406562115209,-0.265680527124545,-0.631704977915738,16,"HSP90AA1,SHC1,ERBIN,GAB1,GRB2,KRAS,ERBB2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY ERBB2 ECD MUTANTS",7
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",0.952121212121212,1,0.00356324270555445,0.350899955108006,0.630023696367618,93,"STAT1,TGFBR2,TGFB1,LTBP4,PPP1R15A,RPS27A,JUNB,FKBP1A,UBA52,E2F4,YBX1,SERPINE1,ARHGEF18","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY TGF BETA RECEPTOR COMPLEX",13
"REACTOME_SIGNALING_BY_ERBB2_IN_CANCER",0.95997375328084,1,0.0348573052682053,-0.231017958050674,-0.621141966420387,25,"PTPN12,ERBB3,ERBB4,HSP90AA1,SHC1,ERBIN,GAB1,GRB2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY ERBB2 IN CANCER",8
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",0.982468443197756,1,0.00202911905823958,0.347386046638347,0.621099642914668,147,"STAT1,ACVRL1,ARRB2,CHRDL1,TGFBR2,TGFB1,LTBP4,SMAD9,BMP2,PPP1R15A,RPS27A,ACVR1C,JUNB,FKBP1A,UBA52,E2F4,YBX1,TCF4,DRAP1,SERPINE1,ARHGEF18,TCF3","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY TGFB FAMILY MEMBERS",22
"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS",0.891469916222391,1,0.00939464024051937,0.364028968032144,0.608971505334407,18,"STAT1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY CYTOSOLIC FGFR1 FUSION MUTANTS",1
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",0.954123962908736,1,0.0292708849531796,-0.243902979466268,-0.60417616281039,19,"POLR2A,POLR2B,NCBP1,FGFR2,NCBP2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR2 IIIA TM",5
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",1,1,0.0846140864395758,-0.181210097353611,-0.601321697504725,66,"BTRC,FBXW11,NEK11,GSK3B,PSMC6,MDM2,PSMD6,CDK2,CSNK1A1,PHF20,TP53,PSMD14,CCNE2,CUL1,PSMC1,SKP1,CHEK1,PSMD1,CDKN1A,MDM4,PSMC2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"G1 S DNA DAMAGE CHECKPOINTS",21
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",0.88274952366994,1,0.0117248600051985,0.372752424250541,0.59802896286984,11,"MET,HGF","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"MET ACTIVATES RAS SIGNALING",2
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0.898649570317828,1,0.0103841633442862,0.364398215161756,0.595790473694666,14,"KLB,FGF18,FGF2,HRAS,FGFR4","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"FRS MEDIATED FGFR4 SIGNALING",5
"REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS",0.902929712058343,1,0.00904088389492347,0.354664768170634,0.595207530147584,19,"PIM1,STAT5A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FLT3 FUSION PROTEINS",2
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0.906856868856389,1,0.00818676283777916,0.34838122132516,0.593712271759037,23,"RPS27A,KLB,SPRY2,UBA52,FGF18,FGF2,FGFR4,MKNK1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATION OF FGFR4 SIGNALING",8
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",0.895882763433357,1,0.0107772932198272,0.363916063654338,0.592583401851887,13,"HBEGF,NRG2,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SHC1 EVENTS IN ERBB4 SIGNALING",4
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",0.988277727682597,1,0.0411314894003624,-0.203074603240507,-0.587858548470043,33,"FGF10,POLR2A,POLR2B,NCBP1,GAB1,GRB2,FGFR2,NCBP2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR2 IN DISEASE",10
"REACTOME_FRS_MEDIATED_FGFR3_SIGNALING",0.950652097285865,1,0.0237434513601957,-0.25786985160942,-0.578691788544506,13,"PTPN11,FGFR3,GRB2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR3 SIGNALING",5
"REACTOME_SIGNALING_BY_NTRK3_TRKC",0.91112828438949,1,0.00928021127051944,0.347429379742888,0.577621222792948,17,"PTPRO,BAX,NELFB,PLCG1,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NTRK3 TRKC",5
"REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING",0.899443731279418,1,0.0110436119317089,0.356950860871854,0.576837203550184,12,"HBEGF,EGFR,NRG2,EREG","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ERBB2 ACTIVATES PTK6 SIGNALING",4
"REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING",0.907187718073971,1,0.010588142127332,0.352075465140694,0.573302741150297,13,"RPS27A,UBA52,NRG2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DOWNREGULATION OF ERBB2 ERBB3 SIGNALING",3
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS",0.999000099990001,1,0.000456425677887224,0.321392258697006,0.572400849491224,247,"GNGT2,GNG2,APOC1,APOE,ALDH1A1,PLTP,CETP,GNG11,ARL4C,CAV1,FABP5,PLIN1,HBEGF,CAV2,NR1H3,NOS3,ALDH1A2,PDK4,FOSB,RDH5,GNAI2,CXCL12,DHRS3,MMP3,PPARD,KAT2B,EGFR,GPAM,ADH1C,FOS,SRF,MMP7,PCK1,GNB4,NR1H2,NR5A2,MMP2,SPHK1,EEPD1,JUN","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NUCLEAR RECEPTORS",40
"REACTOME_PKR_MEDIATED_SIGNALING",0.966697313310859,1,0.00343994796248555,0.310420282689412,0.55651847947267,72,"STAT1,UBE2L6,HERC5,ISG15,TUBB6,NCK1,SNCA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"PKR MEDIATED SIGNALING",7
"REACTOME_SIGNALING_BY_TGFBR3",0.945893301590737,1,0.00547748018584588,0.313377113022145,0.554299092525743,41,"ARRB2,TGFBR2,TGFB1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY TGFBR3",3
"REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING",0.931016393442623,1,0.00922420809185508,0.331913668214452,0.548583134761396,16,"RPS27A,SPRY2,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SPRY REGULATION OF FGF SIGNALING",3
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",0.973101265822785,1,0.0252612440670251,-0.231932855462415,-0.543044160310143,15,"FGF10,PTPN11,GRB2,FGFR2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR2 SIGNALING",6
"REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",0.937516724645438,1,0.00943059329655084,0.325921748802963,0.535933155578648,15,"HBEGF,EGFR,NRG2,EREG","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"PI3K EVENTS IN ERBB2 SIGNALING",4
"REACTOME_SIGNALING_BY_NOTCH1",0.973727254140258,1,0.00322512138214432,0.298664091958434,0.535306179235869,71,"ARRB2,DTX1,TLE4,MAML2,RPS27A,NOTCH1,UBA52,DTX2,KAT2B,DLL1,DLK1,HDAC9,DLL4,TLE2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH1",14
"REACTOME_SIGNALING_BY_FGFR4",0.953446530979422,1,0.00611239617364662,0.304428534818245,0.531813732356794,33,"RPS27A,KLB,SPRY2,UBA52,FGF18,PLCG1,FGF2,HRAS,FGFR4,MKNK1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FGFR4",10
"REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R",0.96165191740413,1,0.00532469732733829,0.296685354815023,0.522968570988855,39,"PDE3B,IGF1,KLB,FGF7,CILP","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R",5
"REACTOME_MAPK6_MAPK4_SIGNALING",0.979687659487598,1,0.00295622267602594,0.28676924651349,0.514357923785676,73,"FOXO1,CDC42EP5,RPS27A,CCND3,UBA52,PAK3,MMP2,JUN,MOV10,CDC42EP3,PSMC3,PSMC5,MAPK4,PSMB2,PSMB1,PSMB7","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"MAPK6 MAPK4 SIGNALING",16
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",0.998299319727891,1,0.000677395630460291,0.286565460009535,0.511829295412574,181,"RUNX3,TCF7,SOX17,CAV1,SOX7,TLE4,RSPO3,RPS27A,WIF1,SFRP1,UBA52,PIP5K1B","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TCF DEPENDENT SIGNALING IN RESPONSE TO WNT",12
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",0.962215700660308,1,0.00750950493029235,0.293227461074074,0.496530616710404,21,"HBEGF,PRKCA,EGFR,NRG2,EREG,HRAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SHC1 EVENTS IN ERBB2 SIGNALING",6
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.980411150575826,1,0.004514635342737,0.273631305313817,0.484247964503466,43,"RPS27A,UBA52,NOTCH4,PSMC3,PSMC5,TACC3,PSMB2,FBXW7,PSMB1,PSMB7,PSMB3,PSMA5,PSMD13,PSMA4,PSMA7,PSMB4,RBX1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATION OF NOTCH4 SIGNALING",17
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",0.988361119849009,1,0.0213169736652703,-0.224156318762366,-0.483274288975888,11,"GAB1,GRB2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR4 IN DISEASE",4
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",0.974624060150376,1,0.00654040420426945,0.278686085190751,0.478689993681575,26,"FOXO1,NR4A1,PRR5","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER",3
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0.970199924556771,1,0.00785099580942404,0.284852943797417,0.478047532060917,19,"KLB,FGF18,PLCG1,FGF2,HRAS,FGFR4","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR4",6
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.973287427282441,1,0.00676582611291874,0.277353069767463,0.474328399670963,24,"RPS27A,SPRY2,FGF7,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATION OF FGFR2 SIGNALING",4
"REACTOME_SIGNALING_BY_HEDGEHOG",0.997392176529589,1,0.00109227368333519,0.256139730135613,0.459119221270302,125,"ARRB2,ADCY4,DHH,PTCH2,GLI1,BOC,RPS27A,ADCY7,UBA52,TUBB6,GLI2,PRKAR1B,EVC2,PTCH1,GRK2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY HEDGEHOG",15
